,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
5502,1702980,6/26/2017,HARGRAVE TANK ,Putnam,  MAHOPAC ,  25 HAMLIN RD , 
5503,1702981,6/26/2017,PAD MOUNT ,Erie,  BUFFALO ,  280 EFNER ST , 
5504,1702982,6/26/2017,IN CONTAINMENT ,Bronx,  BRONX ,  BROOK AVE AND 132ND , 
5505,1702984,6/26/2017,LAKE GEORGE ,Warren,  BOLTON LANDING ,  5024 LAKE SHORE DRIVE , 
5506,1702985,6/26/2017,MANHASSET BAY ,Nassau,  GREAT NECK ,  266 EAST SHORE RD , 
5507,1702986,6/26/2017,CONTAMIN IN STREET ,Westchester,  MOUNT VERNON ,  135 EAST 3RD ST AND FRANKLIN AVE , 
5508,1702987,6/26/2017,CON ED MANHOLE 12777 ,Queens,  QUEENS ,  2209 39TH AVE , 
5509,1702988,6/26/2017,PAD MOUNT 620001 ,Dutchess,  STANFORDVILLE ,  29 STISSING RD , 
5510,1702989,6/26/2017,MONROE FIRE HOUSE PARKING LOT ,Orange,  MONROE ,  526 RT 17M , 
5511,1702990,6/26/2017,ARENA RESIDENCE ,Suffolk,  WEST BABYLON ,  78 SALEM AVENUE , 
5512,1702991,6/26/2017,UNKNOWN PLAZA ,Niagara,  LOCKPORT ,  616 WEST AVE , 
5513,1702992,6/26/2017,MVA ,Dutchess,  FISHKILL ,  RT 9 AND VAN WYKE LAKE RD , 
5514,1702993,6/26/2017,SHURGAN RESIDENCE ,Nassau,  MERRICK ,  1861 CAMP AVENUE , 
5515,1702994,6/26/2017,CASELLA WASTE TRUCK ,Chemung,  ELMIRA HEIGHTS ,  14TH; 15TH; 16TH ST AND OAKWOOD ST , 
5516,1702995,6/26/2017,ON RT 531 ,Monroe,  GATES ,  RT 490 WESTBOUND AT 531 , 
5517,1702996,6/26/2017,DOMINION UTICA COMPRESSOR STATION ,Herkimer,  NEW HARTFORD ,  1103 HIGBY RD , 
5518,1702997,6/26/2017,NATIONAL GRID POLE 1955 MAPLE RD ,Erie,  WILLIAMSVILLE ,  1959 MAPLE RD , 
5519,1702998,6/26/2017,NATIONAL GRID@9443 CAUGHDENOY RD ,Onondaga,  BREWERTON ,  9443 CAUGHDENOY RD , 
5520,1702999,6/26/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5521,1703000,6/26/2017,ROADWAY & SEWER ,Bronx,  BRONX ,  180TH ST & ARTHUR AVE , 
5522,1703001,6/27/2017,ALCOA USA CORP (WEST PLANT) ,St Lawrence,  MASSENA ,  1814 STATE HIGHWAY 131 , 
5523,1703002,6/27/2017,1/4 MILE WEST OF SWAMP ROAD ,Nassau,  PLAINVIEW ,  LONG ISLAND EXPRESSWAY ENTRANCE RAMP , 
5524,1703003,6/27/2017,GARBAGE TRUCK ,Sullivan,  SOUTH FALLSBURG ,  60 EDGEWOOD PLACE , 
5525,1703005,6/27/2017,County Waste ,Rensselaer,  PITTSTOWN ,  68 RIVERVIEW DR , 
5526,1703004,6/27/2017,CON ED SPILL ,Westchester,  YONKERS ,  167 UNDER HILL ST , 
5527,1703006,6/27/2017,CASELLA ,St Lawrence,  POTSDAM ,  472 WEST PARISHVILLE ROAD , 
5528,1703007,6/27/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5529,1703008,6/27/2017,HOME ,Bronx,  BRONX ,  1667 FOWLER AVE , 
5530,1703009,6/27/2017,CRUDE OIL WELL SYSTEM ,Cattaraugus,  OLEAN ,  300 YARDS NORTH OF 2758 MCCANN ROAD , 
5531,1703011,6/27/2017,TEST ,Allegany,  TEST ,  TEST , 
5532,1703012,6/27/2017,REACTOR GREENWOOD SUBSTATION ,Kings,  BROOKLYN ,  258 23RD ST , 
5533,1703013,6/27/2017,UB COLLEGE ,Erie,  BUFFALO ,  220 WINDSPEAR , 
5534,1703014,6/27/2017,UNKNOWN SPILLER ROADWAY ,Warren,  QUEENSBURY ,  SHERMAN AVE , 
5535,1703015,6/27/2017,UNKNOWN ,Nassau,  WESTBURY ,  2 WHEATLEY ROAD , 
5536,1703016,6/27/2017,NYS CHAMPLAIN CANAL ,Washington,  WHITEHALL ,  CANAL , 
5537,1703017,6/27/2017,RESIDENCE ,Suffolk,  RIVERHEAD ,  42 CENTER DRIVE , 
5538,1703018,6/27/2017,MCCARREN COMFORT STSTION ,Kings,  BROOKLYN ,  LORIMER ST , 
5539,1703019,6/27/2017,ROADWAY ,Bronx,  BRONX ,  207TH ST/BROADWAY , 
5540,1703020,6/27/2017,ROADWAY ,Kings,  BROOKLYN ,  CONEY ISLAND AVE , 
5541,1703021,6/27/2017,PURDY - UST ,Westchester,  NORTH SALEM ,  90 TURKEY HILL RD , 
5542,1703022,6/27/2017,BROOKVILLE COUNTRY CLUB ,Nassau,  OLD BROOKVILLE ,  210 CHICKEN VALLEY ROAD , 
5543,1703023,6/27/2017,UNKNOWN ,Suffolk,  POINT O WOODS ,  POINT O WOODS , 
5544,1703024,6/27/2017,NATIONAL GRIDPOLE 319 ,Niagara,  NIAGARA FALLS ,  317 19TH ST , 
5545,1703025,6/27/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5546,1703026,6/27/2017,PENNINGS ROSE ACRES ,Orange,  SALISBURY MILLS ,  2010 ROUTE 94/15 SHORE DRIVE , 
5547,1703027,6/27/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  26 TOWPATH LN 1319 LOUDON RD RT 9 LANDFILL , 
5548,1703028,6/27/2017,RESIDENCE ,Rockland,  NYACK ,  32 WHITE AVE , 
5549,1703030,6/27/2017,DUCK L'RANCH ,Orange,  CHESTER ,  557 BULL MILL RD , 
5550,1703029,6/27/2017,DRAIN ,Erie,  LACKAWANNA ,  HANNA DR , 
5551,1703031,6/27/2017,HOME ,Rockland,  SOUTH NYACK ,  32 WHITE AVE , 
5552,1703032,6/27/2017,MANGAN PROPERTY ,Wayne,  MACEDON ,  263 WILKINSON ROAD , 
5553,1703033,6/27/2017,BUSSINES PENSKI TRUCKING ,Saratoga,  GANSFOORT ,  40 GORDEN LN , 
5554,1703133,6/27/2017,680 SOUTH SALINA ST GAS STATION ,Onondaga,  SYRACUSE ,  680 SOUTH SALINA ST , 
5555,1703034,6/27/2017,GLK FOOD PLANT ,Ontario,  SHORTSVILLE ,  11 CLARK STREET , 
5556,1703035,6/27/2017,ST LAWERENCE ZINC ,St Lawrence,  GOUVERNEUR ,  408 SILVIA LAKE RD , 
5557,1703036,6/27/2017,IMBRAHIM RESIDENCE ,Nassau,  PLAINVIEW ,  35 NEWCASTLE AVENUE , 
5558,1703037,6/27/2017,CONSTRUCTION SITE ,Putnam,  CARMEL ,  NYC DEP SAMANTHA LANE/CROTON FALLS DAM , 
5559,1703038,6/27/2017,NATIONAL GRID IFO 2530 BASS RD ,Madison,  NEW WOODSTOCK ,  2530 BASS RD , 
5560,1703039,6/27/2017,PRIVATE RESD ,Orange,  MONROE ,  10 MILLARD CIRCLE , 
5561,1703040,6/27/2017,LAFARGE ,Albany,  RAVENA ,  1916 US RT 9W , 
5562,1703041,6/27/2017,ROADWAY ,Suffolk,  NORTH BELLPORT ,  SUNRISE HWY - EXIT 66 , 
5563,1703042,6/27/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL 64 MALLARDS LANDING S , 
5564,1703043,6/27/2017,SCOCA RESIDENCE ,Putnam,  MAHOPAC ,  46 FINI DR , 
5565,1703044,6/27/2017,3718-4100; NEAR MCDONALDS ,Bronx,  BRONX ,  EAST TREMONT AVE , 
5566,1703045,6/27/2017,DEINELO RESIDENCE ,Nassau,  MERRICK ,  1675 BUCKINGHAM ROAD , 
5567,1703046,6/27/2017,TRANSFORMER POLE #59-2 NYSEG ,Otsego,  COOPERSTOWN ,  STATE ROUTE 80; JUST NORTH OF FENIMORE HOUSE LOT; , 
5568,1703047,6/27/2017,TRANSFORMER POLE # 5 ,Herkimer,  OLD FORGE ,  4674 STATE HWY 28 , 
5569,1703048,6/27/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5570,1703049,6/27/2017,UNKNOWN RESIDENCE ,Sullivan,  GLEN SPEY ,  134 BLACKFOREST RD , 
5571,1703050,6/27/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL 78 MALLARDS LANDING S , 
5572,1703051,6/27/2017,NATIONAL GRID POLE 2-1 ,Fulton,  MAYFIELD ,  2213 STATE RT 30 , 
5573,1703052,6/28/2017,MANHOLE# 58926 ,New York,  MANHATTAN ,  E13TH ST WEST OF AVE D , 
5574,1703053,6/28/2017,SWIFT RIVER ASSOCIATES ,Erie,  TONAWANDA ,  4051 RIVER RD , 
5575,1703054,6/28/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL 36 TOWPATH LANE , 
5576,1703055,6/28/2017,ROADWAY ,Bronx,  BRONX ,  BRUECKNER BLVD AND HOE AVE , 
5577,1703056,6/28/2017,MVA - VEHICLE ACCIDENT ,Jefferson,  EVANS MILLS ,  US ROUTE 11 AND STATE ROUTE 26 , 
5578,1703057,6/28/2017,ROADWAY ,Bronx,  BRONX ,  BUCKNER BLVD/HOE AVE , 
5579,1703058,6/28/2017,FORT DRUM ,Jefferson,  FORT DRUM ,  RANGE 48 , 
5580,1703059,6/28/2017,KINDER MORGAN ,Richmond,  STATEN ISLAND ,  4101 ARTHUR KILL ROAD , 
5581,1703060,6/28/2017,ROADWAY ,Suffolk,  WESTHAMPTON BEACH ,  HAZELWOOD AVENUE EXT , 
5582,1703061,6/28/2017,BLUE STONE ,Kings,  BROOKLYN ,  258 23RD ST , 
5583,1703062,6/28/2017,CON ED MANHOLE 16229 ,Queens,  LONG ISLAND CITY ,  38-54 VERNON BLVD , 
5584,1703063,6/28/2017,CONCRETE ,Bronx,  BRONX ,  630 EAST 222 ST , 
5585,1703064,6/28/2017,RESIDENCE ,Suffolk,  KINGS PARK ,  223 KOHR ROAD , 
5586,1703066,6/28/2017,UNKNOWN ,Nassau,  MASSAPEQUA PARK ,  22 SKYLARK ROAD , 
5587,1703067,6/28/2017,FAST TRACK 242 ,Oneida,  UTICIA ,  1400 ORISKNY ST WEST , 
5588,1703069,6/28/2017,NORTHWAY - BARNES ROAD SERVICE ,Saratoga,  MALTA ,  87 SOUTH BOUND @EXIT 13 , 
5589,1703068,6/28/2017,CONCRETE AND DRAIN ,Queens,  COLLEGE POINT ,  10-50 116TH ST , 
5590,1703070,6/28/2017,COMMERCIAL ,Suffolk,  SHIRLEY ,  737 MONTAUK HIGHWAY , 
5591,1703071,6/28/2017,DARROW SCHOOL ,Columbia,  NEW LEBANON ,  110 DARROW ROAD , 
5592,1703072,6/28/2017,RESIDENCE ,Sullivan,  MONTICELLO ,  23 MILTON AVE , 
5593,1703073,6/28/2017,DRUM RUN ,Kings,  BROOKLYN ,  489 TOMPKINS AVE , 
5594,1703074,6/28/2017,DRUM RUN ,Bronx,  BRONX ,  BRUCKNER BLVD AND HOE AVE , 
5595,1703075,6/28/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  78 MALLARDS LANDING SOUTH 1319 LOUDON RD RT 9 LF , 
5596,1703076,6/28/2017,I-90 ,Genesee,  PEMBROOKE ,  MILE 401.6 , 
5597,1703077,6/28/2017,WORLD TRADE CENTER ,New York,  NEW YORK ,  180 GREENWICH STREET , 
5598,1703078,6/28/2017,PAVEMENT ,Otsego,  BAINBRIDGE ,  117 STATE HIGHWAY 7 , 
5599,1703079,6/28/2017,FORMER GAS STATION ,Montgomery,  PALATINE BRIDGE ,  30 WEST GRAND STREET , 
5600,1703081,6/28/2017,RESIDENCE ,Nassau,  OYSTER BAY ,  291 HILLCREST LANE , 
5601,1703080,6/28/2017,RESIDENCE ,Nassau,  OYSTER BAY ,  291 HILLCREST LANE , 
5602,1703082,6/28/2017,PENSKI TRUCKING ,Saratoga,  GAINSVOORT ,  40 GORDON LANE , 
5603,1703083,6/28/2017,CON EDISON FEEDER LEAK - 18001 ,Queens,  QUEENS ,  CORONA SUBSTATION; 53-49 99TH STREET , 
5604,1703084,6/28/2017,GROUND ,Bronx,  BRONX ,  2225 CHATTERTON AVE , 
5605,1703085,6/28/2017,STATION TRANSFORMER ,Orange,  CHESTER ,  1829 KINGS HIGHWAY , 
5606,1703086,6/28/2017,LEAKING TRUCK ,Erie,  BUFFALO ,  53 SEABROOK , 
5607,1703087,6/28/2017,LOWE'S STORE #2379 ,Onondaga,  LIVERPOOL ,  3856 STATE RTE 31 , 
5608,1703088,6/28/2017,NYS DIV MILITARY ARMORY OLD NISKAYUNA YARD ,Albany,  LATHAM ,  330 OLD NISKAYUNA RD , 
5609,1703089,6/28/2017,MARCUS RESIDENCE ,Nassau,  MERRICK ,  4 OAK BROOK LANE , 
5610,1703090,6/28/2017,FORMER HESS STATION ,Broome,  BINGHAMTON ,  1153 VESTAL AVE , 
5611,1703091,6/28/2017,BUS LEAK ,Westchester,  CORTLANDT ,  DOGWOOD ROAD , 
5612,1703092,6/28/2017,CON ED CABLE SPILL ,Westchester,  OSSINING ,  OGDEN ROAD/OLD ALBANY POST ROAD , 
5613,1703093,6/28/2017,ROADWAY ,Erie,  BUFFALO ,  GANSON ST & SOUTH MICHIGAN AVE , 
5614,1703094,6/28/2017,TRANSFORMER SPILL AND FIRE ,Westchester,  WHITE PLAINS ,  OLD ORCHARD ST , 
5615,1703095,6/29/2017,VEHICLE ACCIDENT ,Saratoga,  WILTON ,  I87 NB AT WILTON GANSEVOORT OVERPASS , 
5616,1703096,6/29/2017,PARKING LOT ,Suffolk,  RONKONKOMA ,  ALICE DR/RAILROAD AVE , 
5617,1703097,6/29/2017,CATCH BASIN ,Westchester,  VALHALLA ,  200 SUMMIT LAKE DRIVE , 
5618,1703098,6/29/2017,NEKALAINAS RESIDENCE ,Nassau,  BETHPAGE ,  32 ROMSCHO STREET , 
5619,1703099,6/29/2017,PIERCE - UST ,Westchester,  VALHALLA ,  14 HIGH STREET , 
5620,1703101,6/29/2017,OVER HEAD CABLE ,Westchester,  GREENBURGH ,  560 TAXTEER AVE , 
5621,1703102,6/29/2017,BANK OF COXSACKIE N. WASHINGTON ST @ 2ND ST ,Greene,  ATHENS ,  1 N. WASHINGTON ST @ 2ND ST , 
5622,1703103,6/29/2017,DEWITT YARD ,Onondaga,  EAST SYRACUSE ,  600 FREMONT RD , 
5623,1703104,6/29/2017,GLOBAL FOUNDRIES ,Dutchess,  HOPEWELL JUNCTION ,  2070 ROUTE 52 , 
5624,1703105,6/29/2017,HIRSON - UST ,Westchester,  RYE ,  9 WAINRIGHT ST , 
5625,1703106,6/29/2017,RESIDENCE ,Onondaga,  DEWITT ,  300 WINDSOR DRIVE , 
5626,1703111,6/29/2017,HUDSON PARK BAIT AND TACKLE ,Westchester,  NEW ROCHELLE ,  94 HUDSON PARK RD , 
5627,1703107,6/29/2017,US POSTAL OFFICE ,Nassau,  SEAFORD ,  3575 MERRICK ROAD , 
5628,1703108,6/29/2017,TRANSPORTS AUDEC GLUE TRUCK @NORAMPAC CORP PK RT 5 ,Schenectady,  SCOTIA [GLENVILLE] ,  801 CORPORATION PARK (OFF RT 5 IND PK DEPOT) , 
5629,1703109,6/29/2017,RESIDENCE ,Warren,  CHESTERTOWN ,  93 BLYTHEWOOD ISLAND RD , 
5630,1703110,6/29/2017,FARM ,Onondaga,  WARNERS ,  6753 SHEETS ROAD , 
5631,1703112,6/29/2017,HANSON QUARRY ,Onondaga,  ELBRIDGE ,  4800 STATE ST RD , 
5632,1703113,6/29/2017,HANSON QUARRY ,Onondaga,  JAMESVILLE ,  4800 JAMESVILLE RD , 
5633,1703116,6/29/2017,POLE TOP CON ED ,Richmond,  STATEN ISLAND ,  58 ARCADIA PLACE , 
5634,1703114,6/29/2017,DINER BASEMENT ,St Lawrence,  HEUVELTON ,  90 NORTH STATE ST , 
5635,1703115,6/29/2017,KOERNER - REAL ESTATE - UST ,Westchester,  KATONAH ,  15 PRIMROSE ST , 
5636,1703117,6/29/2017,NATIONAL GRID ,Jefferson,  CALCIUM ,  24991 COOPER AVE , 
5637,1703118,6/29/2017,VEHICLE ,Onondaga,  EAST SYRACUSE ,  7315 SNOWBALL RUN , 
5638,1703119,6/29/2017,10 MILE RIVER ,Dutchess,  WINGDALE ,  6636 ROUTE 55 , 
5639,1703120,6/29/2017,US PETROL - PBS VIOLATIONS ,Westchester,  NEW ROCHELLE ,  747 MAIN ST , 
5640,1703121,6/29/2017,HIGHWAY DEPARTMENT ,Erie,  WEST FALLS ,  119 ELLICOTT RD , 
5641,1703122,6/29/2017,PURCHASE FOUNDRY CO ,Chautauqua,  SILVERCREEK ,  16 MECHANIC STREET , 
5642,1703123,6/29/2017,ROADWAY ,Nassau,  HICKSVILLE ,  WISHING AND BUNKER LANE , 
5643,1703124,6/29/2017,POLE # 1 ,Westchester,  EAST CHESTER ,  3 LESLIE RD , 
5644,1703125,6/29/2017,HILTON EAST NURSING HOME ,Monroe,  HILTON ,  231 EAST AVE , 
5645,1703126,6/29/2017,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING RD YARD , 
5646,1703127,6/29/2017,POLE TOP ,Richmond,  STATEN ISLAND ,  62 ARCADIA PLACE , 
5647,1703128,6/29/2017,WEST HILL SCHOOL ,Onondaga,  SYRACUSE ,  4501 ONONDAGA BLVD. , 
5648,1703129,6/29/2017,DISPIRITIO - UST ,Westchester,  MOUNT VERNON ,  120 GLEN AVE , 
5649,1703130,6/29/2017,IN FIELD AND ON CREEK BANK ,Erie,  AKRON ,  TONAWANDA AT BURDICK ROADS , 
5650,1703131,6/29/2017,9274 GROUP INC ,Erie,  TONAWANDA ,  618 DELAWARE STREET , 
5651,1703132,6/29/2017,SUMITOMO RUBBER;USA;LLC. ,Erie,  TONAWANDA ,  10 SHERIDAN DRIVE , 
5652,1703134,6/29/2017,KNOLLS ATOMIC POWER LAB KAPL RIVER RD ,Schenectady,  NISKAYUNA ,  2401 RIVER RD , 
5653,1703135,6/29/2017,CASTOR RESIDENCE ,Suffolk,  SMITHTOWN ,  115 LEDGEWOOD DRIVE , 
5654,1703136,6/29/2017,VACANT LOT ,New York,  MANHATTAN ,  204 EAST 126TH ST , 
5655,1703137,6/29/2017,PHOENICIA PHARMACY ,Ulster,  PHOENICIA ,  41 MAIN ST , 
5656,1703138,6/29/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5657,1703139,6/29/2017,BY EXIT 89 ,Delaware,  HANCOCK ,  STATE HWY 17 EAST , 
5658,1703140,6/29/2017,LAFARGE ,Albany,  RAVENA ,  1916 US RT 9W , 
5659,1703141,6/30/2017,BASEMENT FLOOR ,New York,  NEW YORK ,  364 W 118TH ST , 
5660,1703142,6/30/2017,DRUM RUN ,Kings,  BROOKLYN ,  339 STRATFORD RD , 
5661,1703143,6/30/2017,1/2 MILE N OF COUNTY ROUTE 6 ,Delaware,  BOVINA ,  NEW RD AND COUNTY ROUTE 6 , 
5662,1703144,6/30/2017,UNKNOWN ,Suffolk,  MEDFORD ,  419 JAMAICA AVENUE , 
5663,1703145,6/30/2017,TERMINAL 8 ,Queens,  JAMAICA ,  JFK AIRPORT , 
5664,1703146,6/30/2017,IN THE CHITTENANGO CREEK ,Madison,  CHITTENANGO ,  RT 13 , 
5665,1703147,6/30/2017,WATER WELL @ BARTON RESIDENCE ,Chemung,  PINE CITY ,  19 WEBSTER ROAD , 
5666,1703148,6/30/2017,BUILDING 42 LA GUARDIA ,Queens,  FLUSHING ,  1342 FLUSHING , 
5667,1703149,6/30/2017,REAR OF PROPERTY ,Monroe,  BRIGHTON ,  2111 EAST AVE , 
5668,1703150,6/30/2017,MOMENTIVE PERFORMANCE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER ROAD , 
5669,1703152,6/30/2017,ON SITE ,Bronx,  BRONX ,  BROOK AVE AND 132ND AND BRUCKNER BLVD , 
5670,1703151,6/30/2017,524 LOADING DOCK ,Tompkins,  CORNELL ,  ITHACA , 
5671,1703153,6/30/2017,POLE 6 ,Westchester,  EASTCHESTER ,  51 HICKORY HILL RD , 
5672,1703154,6/30/2017,SAG HARBOR YACHT CLUB ,Suffolk,  SAG HARBOR ,  27 BAY STREET , 
5673,1703155,6/30/2017,IN CANAL ,Erie,  TONAWANDA ,  SWEENEY ACROSS FROM DEERE WOODS GOLF , 
5674,1703156,6/30/2017,RESIDENCE ,Orange,  GOSHEN ,  10 RUBY LN , 
5675,1703157,6/30/2017,OWNEN RESIDENCE ,Erie,  AKRON ,  12931 MAIN ROAD , 
5676,1703158,6/30/2017,ROSINA FOOD PROCUCTS INC. ,Erie,  WEST SENECA ,  75 EMPIRE DRIVE , 
5677,1703159,6/30/2017,PARKING LOT ,Oneida,  WHITESBORO ,  3 MAIN ST , 
5678,1703160,6/30/2017,FAST TRACK #221 ,Oneida,  UTICA ,  284 NORTH GENESEE STREET , 
5679,1703161,6/30/2017,SIDE OF ROAD ,Franklin,  LAKE CLEAR ,  8 CR 18 , 
5680,1703163,6/30/2017,ROADWAY ,Madison,  SULLIVAN ,  1900 NORTH RIDGE DRIVE , 
5681,1703162,6/30/2017,POVIA - UST ,Westchester,  NEW ROCHELLE ,  87 WOODLAND AVE , 
5682,1703164,6/30/2017,RESIDENCE ,Nassau,  WANTAGH ,  3540 PRINCETON DRIVE SOUTH , 
5683,1703165,6/30/2017,PARKING LOT-REDS ,Oswego,  PALERMO ,  REDS PALERMO MARKET , 
5684,1703166,6/30/2017,JAQUITH INDUSTRIES ,Onondaga,  SYRACUSE ,  EAST BRIGHTON & GLEN AVES , 
5685,1703167,6/30/2017,MAPLEFEILDS AT PLATTSBURGH ,Clinton,  PLATTSBURGH ,  456 ROUTE 3 , 
5686,1703168,6/30/2017,KESSELRING ,Saratoga,  WEST MILTON ,  350 ATOMIC PROJECT ROAD , 
5687,1703169,6/30/2017,REPAIR SHOP BUILDING ,New York,  MANHATTAN ,  213 EAST 125TH ST , 
5688,1703170,6/30/2017,BARON RESIDENCE ,Suffolk,  AMITYVILLE ,  75 POPLAR ROAD , 
5689,1703171,6/30/2017,EDWARD-KNOX CENTRAL SCHOOL ,St Lawrence,  RUSSELL ,  2512 COUNTY ROUTE 24 , 
5690,1703172,6/30/2017,TOWNHOUSES ,Tompkins,  ITHACA ,  234 JESSUP RD , 
5691,1703173,6/30/2017,ZAREMSKI RES HILLCREST AVE ASPHALT RUNOFF ,Schenectady,  SCHENECTADY ,  74 HILLCREST AVE , 
5692,1703174,6/30/2017,MANHASSET HS ,Nassau,  MANHASETT ,  200 MEMORIAL PLACE , 
5693,1703175,6/30/2017,POLE 10750 ,Richmond,  STATEN IS ,  80 CLINTON AVE , 
5694,1703176,6/30/2017,TACONIC PLASTICS ODOR JONES RES (STILLMAN VILLAGE) ,Rensselaer,  PETERSBURGH ,  RT 22 (23 STILLMAN VILLAGE RD) , 
5695,1703177,6/30/2017,UNDERGROUND TRANSFORMER 58437/41446 ,Rockland,  NEW SQUARE ,  86 GARFIELD RD , 
5696,1703178,6/30/2017,NATIONAL GRID FACILITY ,Suffolk,  PORT JEFFERSON ,  BEACH STREET , 
5697,1703179,6/30/2017,POLE #1 ,Oneida,  NEW HARTFORD ,  10237 MALLORY RD , 
5698,1703180,6/30/2017,INTERSECTION ,Warren,  LAKE GEORGE ,  LAKEVIEW CIRCLE @ PINE LANE , 
5699,1703181,6/30/2017,NAT GRID TRANSFORMER RT 20 POLE ,Rensselaer,  NASSAU ,  2054 SR 20 (RT 20) , 
5700,1703182,6/30/2017,NARRASKATUCK RIVER ,Suffolk,  AMITYVILLE ,  255 SOUTH KETCHUM AVE , 
5701,1703183,6/30/2017,POLE 50288/53132 ,Orange,  MIDDLETOWN ,  524 STONEYFORD RD , 
5702,1703184,7/1/2017,GARAGE AND ROADWAY ,Orange,  FLORIDA ,  9 DUSSENBURY DR , 
5703,1703185,7/1/2017,CHG&E TRANSFORMER FRIAR TUCK RD ,Columbia,  ANCRAMDALE ,  88 FRIAR TUCK RD , 
5704,1703186,7/1/2017,SOIL ,Chautauqua,  SILVER CREEK ,  4 CRANDALL AVE , 
5705,1703187,7/1/2017,UNKNOWN ,Suffolk,  HUNTINGTON ,  1905 EAST JERICHO TURNPIKE , 
5706,1703188,7/1/2017,ROADWAY AND SOIL ,Essex,  CROWN POINT ,  674 LAKE RD , 
5707,1703190,7/1/2017,NEW TOWN CREEK ,Kings,  BROOKLYN ,  RIGHT OUT SIDE THE NATIONAL GRID FACILITY , 
5708,1703189,7/1/2017,TRUCK OFF ROADWAY ,Chenango,  SOUTH NEW BERLIN ,  APPROXIMATE LOCATION 3193 ST HWY 8 , 
5709,1703191,7/1/2017,FEEDER LINE ,New York,  MANHATTAN ,  49TH ST TO SPRAIN BROOK SUB STATION , 
5710,1703192,7/1/2017,NEWSDAY ,Suffolk,  MELVILLE ,  235 PINELAWN ROAD , 
5711,1703193,7/1/2017,SCHULZE RESIDENCE ,Suffolk,  BRENTWOOD ,  30 WHITE STREET , 
5712,1703194,7/1/2017,MANHOLE 28995 ,Bronx,  BRONX ,  WEST GUNHILL RD/ MOSHULU PARKWAY , 
5713,1703195,7/1/2017,WEST SIDE OF LAKE ,Cayuga,  SCIPIO ,  FIRE LANE 10A , 
5714,1703196,7/1/2017,UNKNOWN ,Rockland,  NEW CITY ,  12 BAKER LN , 
5715,1703197,7/1/2017,GATE B7 ,Queens,  QUEENS ,  LA GUARDIA AIRPORT , 
5716,1703198,7/1/2017,SZECHUAN GARDENS ,Suffolk,  PORT JEFFERSON STATION ,  1251 RTE 112 , 
5717,1703199,7/1/2017,OWASCO LAKE ,Cayuga,  FLEMING ,  5009 WEST LAKE RD , 
5718,1703200,7/1/2017,SLUDGE TANKER MVA ,Westchester,  AMAWALK ,  2580 AMAWALK RD , 
5719,1703201,7/1/2017,GRASSE RIVER - ALCOA ,St Lawrence,  MASSENA ,  @ARCONIC REMEDIATION SITE , 
5720,1703202,7/1/2017,RESIDENCE ,Suffolk,  ISLIP ,  1 WEST OAK , 
5721,1703203,7/1/2017,HOUSE ,Onondaga,  LAFAYETTE ,  2025 APULIA RD , 
5722,1703204,7/1/2017,PARKING LOT ,Essex,  LAKE PLACID ,  1991SARANAC AVE , 
5723,1703205,7/1/2017,DITCH-O'NEIL RD ,Cayuga,  SENNETT ,  4221 ONEIL RD , 
5724,1703206,7/1/2017,DRUM OLD JOHNSTOWN RD S OF OLD TRAIL RD ,Montgomery,  MOHAWK ,  OLD TRAIL RD , 
5725,1703207,7/1/2017,POLE 209-1 ,Fulton,  PERTH ,  4170 STATE HIGHWAY 30 , 
5726,1703208,7/1/2017,POLE 94 ,Onondaga,  OTISCO ,  1893 WOODMANCY RD , 
5727,1703209,7/1/2017,MANHOLE 27592 ,New York,  MANHATTAN ,  149TH ST AND BROADWAY , 
5728,1703210,7/1/2017,BUSINESS-MORAVIA ,Cayuga,  MORAVIA ,  99 WEST CAYUGA ST , 
