,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
9518,2203440,7/20/2022,CONTRUCTION SITE ,Saratoga,  WEST MILTON ,  350 ATOMIC PROJECT RD , 
9519,2203441,7/20/2022,WIND FARM RIGHT OF WAY - FARM LAND ,Lewis,  LOWVILLE ,  8002 NUMBER THREE RD , 
9520,2203442,7/20/2022,DEADHORSE BAY ,Kings,  BROOKLYN ,  3260 FLATBUSH AVE , 
9521,2203443,7/20/2022,NAT GRID POLE ,Oneida,  LEE CENTER ,  5229 LEE CENTER TABERG ROAD , 
9522,2203444,7/20/2022,GRAND CANAL ,Suffolk,  OAKDALE ,  154 MIDDLESEX AVE , 
9523,2203445,7/20/2022,TRANSFORMER - PAD ,Orange,  FLORIDA ,  2 SUSAN CT , 
9524,2203446,7/20/2022,UNDERGROUND FEEDER M51 ,New York,  MANHATTAN ,  637 W49TH ST , 
9525,2203447,7/20/2022,CON ED FEEDER M52 ,Westchester,  YONKERS ,  MIDLAND AVE & MCLEAN AVE , 
9526,2203448,7/20/2022,TRANSFORMER POLE 13928 ,Richmond,  STATEN ISLAND ,  JEWETT AVE & BOND ST , 
9527,2203449,7/20/2022,RESIDENTIAL ,Rockland,  STONEY POINT ,  16 JAMES STREET , 
9528,2203450,7/20/2022,TRANSFORMER POLE # T37323 ,Richmond,  STATEN ISLAND ,  235 MCBAINE AVE , 
9529,2203451,7/20/2022,COMMERCIAL ,Nassau,  SYOSSET ,  575 UNDERHILL BLVD , 
9530,2203452,7/20/2022,LE ROY EXPRESS LLC ,Genesee,  LE ROY ,  100 W MAIN ST , 
9531,2203453,7/20/2022,TA TRUCK STOP ,Seneca,  WATERLOO ,  1255 STATE ROUTE 414 , 
9532,2203454,7/21/2022,TRANSFORMER ,Rockland,  POMONA ,  64 HALLEY DRIVE , 
9533,2203455,7/21/2022,UNKNOWN ,Suffolk,  COMMACK ,  6550 JERICHO TURNPIKE , 
9534,2203456,7/21/2022,CON ED O/H TRANSFORMER ,Westchester,  NEW CASTLE ,  103 HIGH ST , 
9535,2203457,7/21/2022,UNKNOWN ,Suffolk,  BAY SHORE ,  1692 CENTRAL BLVD , 
9536,2203458,7/21/2022,CON ED U/G TRANSFORMER LEAK ,Westchester,  MAMARONECK ,  14 FAIRWAY DR , 
9537,2203459,7/21/2022,EAST FISHKILL SUBSTATION ,Dutchess,  EAST FISHKILL ,  RT 82 , 
9538,2203460,7/21/2022,ROADWAY ,Monroe,  ROCHESTER ,  1200 LEXINGTON AVE , 
9539,2203461,7/21/2022,SIDEWALK AND STORM DRAIN ,Erie,  BLASDELL ,  124 MARIAM VE , 
9540,2203463,7/21/2022,UNKNOWN ,Suffolk,  CENTER MORICHES ,  8 SEDGEMERE ROAD , 
9541,2203464,7/21/2022,TRANSFORMER POLETOP P64274 ,Dutchess,  POUGHKEEPSIE ,  16 IRELAND DR , 
9542,2203465,7/21/2022,PAVEMENT AND SOIL ,Monroe,  ROCHESTER ,  LEXINGTON AVE AND COLFAX ST , 
9543,2203466,7/21/2022,VILLAGE VIBE ,Westchester,  PELHAM ,  5TH AVE , 
9544,2203467,7/21/2022,ECOBAT ,Orange,  MIDDLETOWN ,  65 BALLARD RD , 
9545,2203468,7/21/2022,ALBANY MEDICAL CENTER ,Albany,  ALBANY ,  43 NEW SCOTLAND AVE , 
9546,2203469,7/21/2022,LEAD PAINT ,Rensselaer,  TROY ,  34 PINEWOOD AVE , 
9547,2203470,7/21/2022,ALLEN H TREMEN STATE MARINE PARK ,Tompkins,  ITHACA ,  805 TAUGHANNOCK BLVD , 
9548,2203471,7/21/2022,ROADWAY ,Orange,  NEWBURGH ,  209 SOUTH PLANK RD TO JOHNANNA DR , 
9549,2203472,7/21/2022,SOIL ,Dutchess,  POUGHKEEPSIE ,  16 JOHNATHAN LANE , 
9550,2203473,7/21/2022,CURTIS LUMBER TWO VEHICLE ACCIDENT ,Delaware,  GRAND GORGE ,  STATE HIGHWAY 23/VAN AKIN RD , 
9551,2203474,7/21/2022,UNKNOWN ,Nassau,  JERICHO ,  4 JERICHO TURNPIKE , 
9552,2203475,7/21/2022,VISSICHELLI RESIDENCE ,Nassau,  SYOSSET ,  18 TACOMA LANE , 
9553,2203476,7/21/2022,PRIVATE RESD ,Dutchess,  PAWLING ,  15 FINLAND RD , 
9554,2203477,7/21/2022,ROADWAY ,Washington,  FORT ANN ,  COUTNY RTE 16 PAST GRAVEL PIT , 
9555,2203478,7/21/2022,COMMERCIAL PROPERTY ,Onondaga,  EAST SYRACUSE ,  CANADA DR , 
9556,2203479,7/21/2022,EXCAVATION SITE - CON EDISON PROPERTY ,New York,  MANHATTAN ,  700 E16TH ST , 
9557,2203480,7/21/2022,GIRANDOLA RESIDENCE ,Westchester,  YONKERS ,  425 CRESTWOOD AVE , 
9558,2203481,7/21/2022,CSX RAILYARD ,Bronx,  BRONX ,  LEGGETT AVE , 
9559,2203482,7/21/2022,WESTCHESTER COUNTY AIRPORT ,Westchester,  WHITE PLAINS ,  2 HANGAR RD - HANGAR G , 
9560,2203484,7/21/2022,TRANSFORMEROIL_NYSEG ,Broome,  ENDWELL ,  2904 HOLLY LANE , 
9561,2203483,7/21/2022,DRUM RUN ,New York,  MANHATTAN ,  224 EAST 125TH ST , 
9562,2203485,7/21/2022,PRIVATE RESD ,Orange,  CHESTER ,  5 JACKIE CT , 
9563,2203486,7/21/2022,CRISPELL MIDDLE SCHOOL ,Orange,  PINEBUSH ,  77 MAPLE AVE , 
9564,2203487,7/21/2022,ABANDONED PBS USTS ,Westchester,  NEW ROCHELLE ,  20 EAST MAIN ST , 
9565,2203488,7/21/2022,PRIVATE RESD ,Herkimer,  SCHUYLER ,  2323 NY RTE 5 , 
9566,2203489,7/21/2022,CONSTRUCTION SITE ,Steuben,  COHOCTON ,  9607 REX RD , 
9567,2203490,7/21/2022,RESTAURANT WASTE ,Monroe,  ROCHESTER ,  CULVER RD WB ENTERANCE RAMP TO SR490 , 
9568,2203491,7/21/2022,NUMBER THREE WIND FARM ,Lewis,  LOWVILLE ,  4544 BUELL RD , 
9569,2203492,7/21/2022,TRANSFORMER ,Orange,  MIDDLETOWN ,  23 MARK DRIVE , 
9570,2203493,7/21/2022,UNKNOWN ,Suffolk,  BAY SHORE ,  41 PINE AIRE DRIVE , 
9571,2203494,7/21/2022,CON ED O/H DOWNED TRANSFORMER ,Westchester,  MOUNT KISCO ,  68 LINDEN LANE , 
9572,2203587,7/21/2022,FLOATING TANK IN ST LAWRENCE RIVER ,St Lawrence,  OGDENSBURG ,  5957 STATE HIGHWAY 37 , 
9573,2203495,7/21/2022,GATE 6 ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
9574,2203496,7/21/2022,ROADWAY ,Dutchess,  PINE PLAINS ,  7749 SOUTH MAIN ST , 
9575,2203497,7/21/2022,SUBMERSIBLE TRANSFORMER ,Richmond,  STATEN ISLAND ,  ADAM CT AND NOME AVENUE , 
9576,2203498,7/21/2022,COMPLETE AUTO SHOP ,Kings,  BROOKLYN ,  1201 39TH ST , 
9577,2203499,7/22/2022,LATHAM WATER ,Albany,  LATHAM ,  100 ONDERDONK RD , 
9578,2203500,7/22/2022,SELKIRK YARD ,Albany,  SELKIRK ,  1 BELL CROSSING , 
9579,2203501,7/22/2022,TRANSFORMER ,Queens,  QUEENS ,  148-11 231ST ST , 
9580,2203502,7/22/2022,UNKNOWN ,Suffolk,  MELVILLE ,  40 EAST MALL DRIVE , 
9581,2203503,7/22/2022,MV IN CREEK ,Cortland,  CORTLANDVILLE ,  4160 KINNEY GOLF RD , 
9582,2203504,7/22/2022,UNKNOWN NO SPILL ,Nassau,  WOODBURY ,  3 RUBIN LANE , 
9583,2203505,7/22/2022,CUMBERLAND FARMS #3122 ,Saratoga,  MECHANICVILLE ,  77 SOUTH CENTRAL AVE , 
9584,2203506,7/22/2022,PSEG YARD ,Nassau,  HEWLETT ,  455 MILL RD , 
9585,2203507,7/22/2022,COMMERCIAL ,Rockland,  TAPPAN ,  11 ROCKLAND PARK AVE , 
9586,2203508,7/22/2022,COMMERCIAL ,Niagara,  NIAGARA FALLS ,  2405 FRANKLIN DRIVE , 
9587,2203509,7/22/2022,MOMENTIVE PERFORMANCE MATERIALS ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
9588,2203510,7/22/2022,MARGIEL RESIDENCE ,Nassau,  BELLMORE ,  9 THOREAU AVE , 
9589,2203511,7/22/2022,COMMERCIAL ,Queens,  ASTORIA ,  26-40 FIRST STREET , 
9590,2203512,7/22/2022,BISON LABORATORIES ,Erie,  BUFFALO ,  80 LESLIE ST , 
9591,2203513,7/22/2022,CONCRETE ,Bronx,  BRONX ,  121 EAST CLARK PL , 
9592,2203514,7/22/2022,RGE TRANSFORMER ,Monroe,  HENRIETTA ,  280 METRO PARK , 
9593,2203515,7/22/2022,RG & E CUSTOMER SERVICE FACILITY ,Monroe,  ROCHESTER ,  400 WEST AVE , 
9594,2203516,7/22/2022,RESIDENTIAL ,Ulster,  SAUGERTIES ,  12 CATSKILL VIEW CIRCLE , 
9595,2203517,7/22/2022,TRANSFORMER ,Westchester,  RYE ,  110 THEODORE FREMD AVE , 
9596,2203518,7/22/2022,TRANSFORMER ,Rockland,  POMONA ,  50 CAMP HILL RD , 
9597,2203519,7/22/2022,MINELLA - UST ,Westchester,  HAWTHORNE ,  179 MARIETTA AVE , 
9598,2203520,7/22/2022,CASELLA WASTE ,Monroe,  HENRIETTA ,  ROADWAY 45-50 CASCADE RD , 
9599,2203521,7/22/2022,BRAUNSTEIN RESIDENCE ,Nassau,  LEVITTOWN ,  167 SPRINGTIME LN N , 
9600,2203523,7/22/2022,RESIDENTIAL ,Westchester,  YONKERS ,  80 ALEXANDER STREET , 
9601,2203524,7/22/2022,NY POWER AUTHORITY ASTORIA PLANT ,Queens,  ASTORIA ,  31-03 20TH AVE , 
9602,2203525,7/22/2022,COMMERCIAL - I81/SENTIENEL HEIGHTS ROAD ,Onondaga,  ONONDAGA ,  I81/SENTIENEL HEIGHTS ROAD , 
9603,2203526,7/22/2022,NUMBER THREE WIND PROJECT ,Lewis,  LOWVILLE ,  8006 NUMBER THREE ROAD , 
9604,2203527,7/22/2022,RESIDENCE ,Erie,  BUFFALO ,  278 DEPEW AVE , 
9605,2203528,7/22/2022,RESIDENCE ,Nassau,  PORT WASHINGTON ,  8 HERBERT AVE , 
9606,2203714,7/22/2022,GAIL'S TOBACCO & GAS OUTLET ,Tuscarora Indian Reservation,  SANBORN ,  2273 SAUNDERS SETTLEMENT ROAD , 
9607,2203529,7/22/2022,UNKNOWN ,Nassau,  WOODBURY ,  1 S WOODS RD , 
9608,2203530,7/22/2022,6 MILE CREEK ,Tompkins,  ITHACA ,  514 N TITUS AVE; ITHACA; NY 14850 , 
9609,2203531,7/22/2022,ROADWAY ,Monroe,  IRONDEQUOIT ,  SCOFFIELD RD WEST , 
9610,2203532,7/22/2022,CUMBERLAND FARMS # 3287 ,Albany,  GUILDERLAND ,  2444 WESTERN AVE , 
9611,2203533,7/22/2022,CHANDRA RESIDENCE ,Nassau,  HICKSVILLE ,  202 EAST AVENUE , 
9612,2203534,7/22/2022,ROADWAY ,Ontario,  PHELPS ,  I90 W MILE 327.1 , 
9613,2203535,7/22/2022,MOONBEAM GATEWAY MARINA-DEAD HORSE BAY ,Kings,  BROOKLYN ,  3260 FLATBUSH AVE , 
9614,2203536,7/22/2022,MOONBEAN GATEWAY MARINA ,New York,  BROOKLYN ,  3260 FLATBUSH AVE , 
9615,2203537,7/22/2022,COMMERCIAL ,Erie,  BUFFALO ,  343 RIVERSIDE AVE , 
9616,2203538,7/22/2022,NATIONAL GRID ,Schenectady,  SCHENECTADY ,  505 NORTH BRANDYWINE AVE , 
9617,2203539,7/22/2022,UNKNOWN ,Suffolk,  HUNTINGTON ,  29 SHERMAN STREET , 
9618,2203540,7/22/2022,ROADWAY ,Cattaraugus,  CATTARAUGUS ,  9930 HILL ROAD , 
9619,2203541,7/22/2022,COMMERCIAL ,Erie,  LAKAWANA ,  1015 RIDGE ROAD , 
9620,2203542,7/23/2022,WALLKILL RIVER/ROADWAY ,Ulster,  ESOPUS ,  2070 RT 213 , 
9621,2203543,7/23/2022,TRANSFORMER ,Rockland,  NANUET ,  208 TOWN HILL RD , 
9622,2203544,7/23/2022,UNKNOWN ,Suffolk,  LINDENHURST ,  110 GLADYS STREET , 
9623,2203545,7/23/2022,OVERHEAD TRANSFORMER - POLE 5493 ,Kings,  BROOKLYN ,  2116 FLATBUSH AVE , 
9624,2203546,7/23/2022,I 90 EASTBOUND ,Ontario,  VICTOR ,  EXIT 45 OFF RAMP , 
9625,2203547,7/23/2022,UNKNOWN ,Nassau,  ROSLYN HEIGHTS ,  22 SPRING HILL ROAD , 
9626,2203548,7/23/2022,VASSELL RESIDENCE ,Nassau,  FREEPORT ,  181 CALIFORNIA AVE , 
9627,2203549,7/23/2022,TRANSFORMER ,Cortland,  TRUXTON ,  4001 SINGLETON RD , 
9628,2203550,7/23/2022,TRANSFORMER - POLE #14560 ,Richmond,  STATEN ISLAND ,  74 RIDGEWOOD PLACE , 
9629,2203551,7/23/2022,TRANSFORMER ,Westchester,  PELHAM ,  251 ANCON AVE , 
9630,2203552,7/23/2022,ROADWAY ,Yates,  JERUSALUM ,  BELLKNAP HILL RD & GUYANOGA ST , 
9631,2203553,7/23/2022,SANITATION GARAGE ,Queens,  QUEENS ,  34-28 21ST ST , 
9632,2203554,7/23/2022,RESIDENTIAL ,Bronx,  BRONX ,  33-27 CONNER STREET , 
9633,2203555,7/23/2022,DUGGAN RESIDENCE ,Nassau,  LEVITTOWN ,  105 OLD FARM RD , 
9634,2203556,7/23/2022,TRANSFORMER - POLE # P67919 ,Dutchess,  HYDE PARK ,  26 ROOSEVELT RD , 
9635,2203557,7/23/2022,NATIONAL GRID ,Schenectady,  SCOTIA ,  23 VIA MARIA , 
9636,2203558,7/23/2022,UNKNOWN ,Suffolk,  ROCKY POINT ,  68 HALLOCK LANE , 
9637,2203559,7/23/2022,UNKNOWN ,Nassau,  BELLMORE ,  110 LINWOOD AVE , 
9638,2203560,7/23/2022,UNKNOWN ,Suffolk,  SOUTHAMPTON ,  44 KENSINGTON CIR , 
9639,2203565,7/24/2022,ROADWAY ,Suffolk,  HUNTINGTON STATION ,  BROADWAY/ NEW YORK AVE , 
9640,2203561,7/24/2022,UNKNOWN ,Suffolk,  RIVERHEAD ,  655 OLD COUNTRY RD , 
9641,2203562,7/24/2022,UNKNOWN ,Suffolk,  ISLIP TERRACE ,  84 OCEANSIDE STREET , 
9642,2203563,7/24/2022,TRANSFORMER ,Onondaga,  MEMPHIS ,  6432 BENNETTS CORNERS RD , 
9643,2203564,7/24/2022,POLE 42865/49902 ,Orange,  PORT JERVIS ,  1382 GREENVILLE TPK , 
9644,2203566,7/24/2022,POWER LINE RIGHT OF WAY ,Herkimer,  FRANKFORT ,  307 CENTER RD , 
9645,2203567,7/24/2022,TRANSFORMER - POLE # 3886 ,Orleans,  ALBION ,  3892 GAINES BASIN RD , 
9646,2203568,7/24/2022,UNKNOWN ,Nassau,  HEMPSTEAD ,  50 OAK AVE , 
9647,2203569,7/24/2022,TRANSFORMER - POLE # 144 ,Ontario,  SENECA ,  1879 COUNTY RTE 4 , 
9648,2203570,7/24/2022,NATIONAL GRID ,Rensselaer,  NASSAU ,  643 JEFFERSON HILL RD , 
9649,2203571,7/24/2022,MVA ,Monroe,  GREECE ,  NORTH RIDGE RD AND MANITOU RD , 
9650,2203572,7/24/2022,ETHONAL PLANT ,Orleans,  MEDINA ,  4141 BATES RD , 
9651,2203573,7/25/2022,HOUSE FIRE RUPTURED KEROSENE TANK ,Tioga,  RICHFORD ,  66 CHWALEK RD , 
9652,2203574,7/25/2022,I-90 MILE MARKER 337 ,Ontario,  MANCHESTER ,  I-90 MILE MARKER 337 , 
9653,2203575,7/25/2022,NATIONAL GRID ,Franklin,  MALONE ,  20 MARION ST , 
9654,2203576,7/25/2022,NATIONAL GRID ,Columbia,  LIVINGSTON ,  MIDDLE RD AND MT MERINO RD , 
9655,2203577,7/25/2022,NYSEG ,Delaware,  HANCOCK ,  55 VESTAL AVE , 
9656,2203578,7/25/2022,TREATMENT PLANT ,Montgomery,  FONDA ,  29 SOUTH BRIDGE ST , 
9657,2203579,7/25/2022,CANAL ,Suffolk,  BAY SHORE ,  HOMAN AVENUE , 
9658,2203580,7/25/2022,FINGER LAKES RAILWAY TRAIN DERAILMENT ,Yates,  HIMROD ,  616 SEVERNE RD (CLOSEST LOCATION) , 
9659,2203581,7/25/2022,EAST EXIT 34 A MILE 276.58 ,Onondaga,  DEWITT ,  I90 , 
9660,2203582,7/25/2022,NYSEG TRANSFORMER POLE 103 ,Schuyler,  SPENCER ,  7173 NY-224 , 
9661,2203583,7/25/2022,VALERO GAS STATION ,Dutchess,  FISHKILL ,  909 RT 52 , 
9662,2203584,7/25/2022,ACE HARWARE DISTRIBUTION CENTER ,Saratoga,  GANSEVOORT ,  55 NORTHERN PINES RD , 
9663,2203585,7/25/2022,DEFREYTAS RESIDENCE ,Nassau,  LEVITTOWN ,  24 SUNRISE LANE , 
9664,2203586,7/25/2022,HOMEOWNER ,Dutchess,  MILLERTON ,  5 OLD POST RD 3 LOT 20 , 
9665,2203588,7/25/2022,DRILL DRILL DRILL ,Richmond,  STATEN ISLAND ,  2015 RICHMOND TERRACE , 
9666,2203589,7/25/2022,NORTHEAST BRANCH ,Suffolk,  SMITHTOWN ,  5 CRESTHILL PLACE , 
9667,2203590,7/25/2022,NATIONAL GRID ,Franklin,  MALONE ,  20 MARION ST , 
9668,2203591,7/25/2022,BISON LABS ,Erie,  BUFFALO ,  100 LESLIE , 
9669,2203592,7/25/2022,ADK RAILROAD TRACK ,Herkimer,  BEAVER RIVER ,  NOT ACCESSIBLE BY STREET , 
9670,2203593,7/25/2022,CENTRAL HUDSON ,Albany,  RENSSLAERVILLE ,  METHODIST HILL RD , 
9671,2203594,7/25/2022,BP PETROLEUM GAS STATION ,Bronx,  BRONX ,  1865 BRUCKNER BLVD , 
9672,2203595,7/25/2022,RELIANCE FLUID TECHNOLOGY ,Niagara,  NIAGARA FALLS ,  3943 BUFFALO AVE , 
9673,2203596,7/25/2022,TWO CAR MVA ,Dutchess,  EAST FISHKILL ,  ROUTE 52 AT TACONIC PKWY OVERPASS , 
9674,2203622,7/25/2022,PROPERTY ,Chautauqua,  ELLERY ,  5395 RT 380 , 
9675,2204585,7/25/2022,TRANSFORMEROIL_NYSEG ,Chenango,  NORWICH ,  5149 NY-12 , 
9676,2203597,7/25/2022,PADMOUNT 619408 ,Ulster,  WALLKILL ,  49 LAKE RD , 
9677,2203598,7/25/2022,HASKINS AUTO / DAVIS AUTO ,Allegany,  CUBA ,  2 ORCHARD ST , 
9678,2203599,7/25/2022,IN FRONT OF ,Queens,  QUEENS ,  44-03 56TH RD , 
9679,2203600,7/25/2022,PUBLIC RIGHTAWAY ,Albany,  ALBANY ,  139 BROADWAY , 
9680,2203601,7/25/2022,ADAMS RESIDENCE ,Suffolk,  SELDEN ,  30 HAWTHORNE ST , 
9681,2203602,7/25/2022,REMOTE FILL PIPE ,Westchester,  PELHAM MANOR ,  21 BONMAR RD , 
9682,2203603,7/25/2022,BJS WHOLESALE CLUB 302 ,Cattaraugus,  OLEAN ,  1899 CINEMA DR , 
9683,2203604,7/25/2022,CENTRAL HUDSON HQ ,Ulster,  LAKE KATRINE ,  2001 ULSTER AVE , 
9684,2203605,7/25/2022,DAVIDMAN RESIDENCE ,Nassau,  ROSLYN ,  18 BAYBERRY RIDGE , 
9685,2203606,7/25/2022,STEWARTS SHOP ,Rensselaer,  HOOSICK ,  4700 NY ROUTE 7 , 
9686,2203752,7/25/2022,JOHNSON PAPER CORPORATION ,St Lawrence,  MASSENA ,  15 HARROWGATE COMMONS , 
9687,2203607,7/25/2022,VAULT ,Nassau,  GREAT NECK ,  21 CHAPEL PLACE , 
9688,2203608,7/25/2022,HENDRICKS - UST ,Westchester,  PLEASANTVILLE ,  12 HIGH RIDGE COURT , 
9689,2203609,7/25/2022,POLE 66 ,Oswego,  OSWEGO ,  198 MAPLE ST , 
9690,2203610,7/25/2022,CUMBERLAND FARMS 3287 ,Albany,  GUILDERLAND ,  2444 WESTERN AVE , 
9691,2203611,7/25/2022,PAGE TRUCKING ,Delaware,  SIDNEY ,  100 WEST RD , 
9692,2203612,7/25/2022,UNKNOWN ,Nassau,  HICKSVILLE ,  45 KETCHUM RD , 
9693,2203613,7/25/2022,SINCLAIR GAS ,Putnam,  KENT ,  2 TOWNERS RD , 
9694,2203614,7/25/2022,GARNET LAKE FIRE HOUSE ,Warren,  JOHNSBURG ,  1805 GARNET LAKE RD , 
9695,2203615,7/25/2022,NYSEG ,Otsego,  ONEONTA ,  229 CHESTNUT ST , 
9696,2203616,7/26/2022,CUMBERLAND FARMS ,Orange,  MONROE ,  502 NEW YORK 17M , 
9697,2203617,7/26/2022,UNKNOWN ,Suffolk,  ISLANDIA ,  1235 NICHOLS RD , 
9698,2203618,7/26/2022,RESIDENCE ,Suffolk,  CUTCHOGUE ,  375 FAIRWAY DRIVE , 
9699,2203619,7/26/2022,PARKING LOT ,Rockland,  RAMAPO ,  400 TORNE VALLEY RD , 
9700,2203620,7/26/2022,NATIONAL GRID PROPERTY ,Schenectady,  SCHENECTADY ,  734 BROADWAY , 
9701,2203621,7/26/2022,MOHAWK TERRACE APARTMENTS ,Saratoga,  HALFMOON ,  1400 CRESCENT VISCHER FERRY RD , 
9702,2203635,7/26/2022,CANAL/ AMERICAN VENICE MARINA ,Suffolk,  LINDENHURST ,  218 E RIVIERA DR , 
9703,2203623,7/26/2022,SUBSTATION ,Schenectady,  SCHENECTADY ,  600 GORDON RD , 
9704,2203624,7/26/2022,WESTCHESTER CREEK ,Bronx,  BRONX ,  1650 EASTCHESTER RD , 
9705,2203625,7/26/2022,GRID TRANSFORMER ,Jefferson,  WATERTOWN ,  NY 283 RIGHT OF WAY , 
9706,2203626,7/26/2022,RESIDENTAL - 8634 NY RT 34 ,Cayuga,  WEEDSPORT ,  8634 NY RT 34 , 
9707,2203627,7/26/2022,NATIONAL GRID ,Schenectady,  SCHENECTADY ,  2438 TURNER AVE , 
9708,2203628,7/26/2022,DOT RESIDENCY WAYNE SHOP ,Wayne,  NEWARK ,  1140 EAST UNION ST , 
9709,2203629,7/26/2022,COLD SPRING HARBOR HIGH SCHOOL ,Suffolk,  COLD SPRING HARBOR ,  82 TURKEY LANE , 
9710,2203630,7/26/2022,DALFONSO RESIDENCE ,Suffolk,  SMITHTOWN ,  26 MILL DAM RD , 
9711,2203634,7/26/2022,T-N-T EXPRESS ,Erie,  EAST AURORA ,  635 MAIN STREET , 
9712,2203631,7/26/2022,MOMENTIVE PERFORMACE MATERIALS ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
9713,2203632,7/26/2022,RAILWAY ,St Lawrence,  OGDENSBURG ,  110 DENNY STREET , 
9714,2203633,7/26/2022,SPEEDWAY ,Schoharie,  COBLESKILL ,  1723 ROUTE 7 , 
9715,2203636,7/26/2022,ROADWAY ,Saratoga,  GANSEVOORT ,  243 WASHBURN RD , 
9716,2203637,7/26/2022,ROADWAY AND SHOULDER ,Saratoga,  GANSEVOORT ,  243 WASHBURN RD , 
9717,2203638,7/26/2022,O&R TRANSFORMER ,Orange,  CHESTER ,  78 WHITETAIL RUN , 
9718,2203639,7/26/2022,DWELLING ,Queens,  QUEENS ,  129-14 HILLSIDE AVE , 
9719,2203640,7/26/2022,RESIDENCE ,Nassau,  LEVITTOWN ,  24 SUNRISE LANE , 
9720,2203641,7/26/2022,WEST POINT MIL FACILITY ,Orange,  WEST POINT ,  CAMP NATURAL AREA K RT 293 , 
9721,2203642,7/26/2022,RESIDENCE ,Suffolk,  BABYLON ,  150 SUMPWAMS AVE , 
9722,2203643,7/26/2022,TRUCK LEAKING ,Queens,  QUEENS ,  135TH AVE & N CONDUIT AVE , 
9723,2203644,7/26/2022,SOIL ,Putnam,  CARMEL ,  2597 RTE 301 , 
9724,2203645,7/26/2022,SHAMROCK WINE AND LIQUORS ,Ulster,  HIGHLAND ,  3565 ROUTE 9W , 
9725,2203646,7/26/2022,TA TRAVEL CENTER ,Orange,  MONTGOMERY ,  125 NEELY TOWN RD , 
9726,2203647,7/26/2022,DRUM RUN ,Bronx,  BRONX ,  NEWBOLD AVE AND COMMERCE AVE , 
9727,2203648,7/26/2022,MVA TEALS SEMI TRUCK ,Lewis,  MARTINSBURG ,  STATE ROUTE 12 & GLENDALE RD , 
9728,2203649,7/27/2022,AVANTOR ROOM 30 PRODUCTION ROOM ,Niagara,  SANBORN ,  6357 INDUCON DR EAST , 
9729,2203650,7/27/2022,CUMBERLAND FARMS # 3276 ,Saratoga,  SOUTH GLENS FALLS ,  107 MAIN ST , 
9730,2203651,7/27/2022,NATIONAL GRID ,Schoharie,  COBLESKILL ,  3794 SR145 , 
9731,2203652,7/27/2022,WATERWAY ,Westchester,  NEW ROCHELLE ,  666 PELHAM RD , 
9732,2203653,7/27/2022,COMMERCIAL ,Onondaga,  MANLIUS ,  216 FAYETTE ST , 
9733,2203654,7/27/2022,RESIDENCE ,Orange,  WARWICK ,  34 KINGS RIDGE RD , 
9734,2203655,7/27/2022,ELUSMA RESIDENCE ,Nassau,  MASSAPEQUA ,  204 WILLIAM RD , 
9735,2203656,7/27/2022,ORANGEBURG SUBSTATION ,Rockland,  ORANGEBURG ,  22 MOUNTAIN AVE , 
9736,2203657,7/27/2022,REFRIGERANT_CORNELL ,Tompkins,  ITHACA ,  391 PINE TREE ROAD , 
9737,2203658,7/27/2022,RESIDENCE ,Cortland,  CUYLER ,  6812 EAST KENNEY RD , 
9738,2203659,7/27/2022,GAS STATION ,Monroe,  ROCHESTER NY ,  3162 LATTA RD , 
9739,2203660,7/27/2022,CON ED ,Westchester,  PEEKSKILL ,  DECATUR AVE AND MAIN ST , 
9740,2203662,7/27/2022,MT ZION BAPTIST CHURCH ,Westchester,  PORT CHESTER ,  23 SLATER ST , 
9741,2203661,7/27/2022,NEW LIFE WORSHIP CENTER ,Orange,  NEW HAMPTON ,  5018 RTE 17 M , 
9742,2203663,7/27/2022,WALMART 5497 ,Jefferson,  EVANS MILLS ,  25737 US ROUTE 11 , 
9743,2203664,7/27/2022,RAILYARD TRACKS ,Jefferson,  CARTHAGE ,  NEAR BOYD STREET , 
9744,2203665,7/27/2022,GARAGE ,Erie,  BUFFALO ,  453 NORTHLAND AVE , 
9745,2203666,7/27/2022,UNKNOWN ,Nassau,  OLD WESTBURY ,  265 WHEATLY ROAD , 
9746,2203667,7/27/2022,DAVIS - UST ,Westchester,  ELMSFORD ,  200 BRYANT AVENUE , 
9747,2203698,7/27/2022,GROUND ,Erie,  BUFFALO ,  113 FEDERAL AVE , 
9748,2203668,7/27/2022,CONSTRUCTION SITE ,Orange,  SOUTH BLOOMING GROVE ,  505 CLOVE RD , 
9749,2203669,7/27/2022,NATIONAL GRID ,Albany,  WATERVELIT ,  8TH AVE / 11TH ST , 
9750,2203670,7/27/2022,ROADWAY ,Rockland,  ORANAGEBURG ,  23 KINGS HIGHWAY , 
9751,2203671,7/27/2022,CIRCLE K #4707618 ,Onondaga,  EAST SYRACUSE ,  6392 EAST TAFT RD , 
9752,2203672,7/27/2022,INDUSTRIAL ,Niagara,  NIAGARA FALLS ,  100 ENERGY BLVD , 
9753,2203673,7/27/2022,WESTCHESTER CO AIRPORT ,Westchester,  WHITE PLAINS ,  184 AIRPORT RD HANGER D3 ATLANTOC AVIATION EAST , 
9754,2203674,7/27/2022,SCHOOL ,Essex,  LAKE PLACID ,  34 SCHOOLS ST , 
