,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
8418,2102479,6/15/2021,DIESELPUNCTURE_SPEEDWAY9912 ,Cortland,  MCGRAW ,  3798 US-11 , 
8419,2102480,6/15/2021,OIL CONTAINERS IN MARSH ,Schuyler,  ORANGE ,  3000 WEST LAKE RD , 
8420,2102481,6/15/2021,IFO ,Kings,  BROOKLYN ,  10816 FLATLANDS 7 STREET , 
8421,2102482,6/15/2021,PRIVATE RESD ,Oneida,  NEW HARTFORD ,  1 PINE CREST RD , 
8422,2102519,6/15/2021,VESSEL ,Suffolk,  GREENPORT ,  1410 MANHASSET AVE , 
8423,2102483,6/15/2021,ROADWAY ,Oneida,  KIRKLAND ,  RTE 233 & OLD BRISTOL RD , 
8424,2102484,6/15/2021,MVA PUNCTURED SADDLE TANK ,Monroe,  HENRIETTA ,  NYS THRUWAY I-90 WB MILE 372.05 , 
8425,2102485,6/15/2021,FAST TRAC 255 ,Monroe,  ROCHESTER ,  1064 SCOTTSVILLE RD , 
8426,2102486,6/15/2021,CUMBERLAND FARMS # 3182 ,Washington,  WHITEHALL ,  191 BROADWAY , 
8427,2102487,6/15/2021,O&R UTILITIES PAD 59799/46303 ,Rockland,  TOMKINS COVE ,  3 HERBERT COURT , 
8428,2102488,6/15/2021,POLE 13-2 NATIONAL GRID ,Warren,  WARRENSBURG ,  3922 MAIN ST , 
8429,2102489,6/16/2021,TRACTOR TRAILER NEXT TO RR ,Essex,  CROWNE POINT ,  ROUTE 9-NORTH OF SHORE AIRPORT RD , 
8430,2102490,6/16/2021,ROYAL CARTING ,Ulster,  LAKE KATRINE ,  1646 ULSTER AVE , 
8431,2102491,6/16/2021,RT 9W & GRANT AVE ,Ulster,  LAKE KATRINE(KINGSTON) ,  1611 ULSTER AVE (ROUTE 9W) , 
8432,2102492,6/16/2021,SPEEDWAY #7667 ,Monroe,  BRIGHTON ,  1677 ELMWOOD AVENUE , 
8433,2102493,6/16/2021,RESIDENCE ,Nassau,  VALLEY STREAM ,  144 UNION STREET , 
8434,2102494,6/16/2021,RESIDENCE ,Rensselaer,  PETERSBURG ,  1123 TACONIC TRAIL , 
8435,2102495,6/16/2021,COMMERICAL-MEDICAL FACILITY ,Orange,  PORT JERVIS ,  140 HAMMOND ST , 
8436,2102496,6/16/2021,SOIL ,Monroe,  PERINTON ,  425 PERINTON PARKWAY , 
8437,2102497,6/16/2021,HOUTZ - UST ,Westchester,  GOLDENS BRIDGE ,  23 HALL AVE , 
8438,2102498,6/16/2021,CASELLA WASTE ,Albany,  FEURA BUSH ,  1277 FEURA BUSH RD , 
8439,2102499,6/16/2021,KID - UST ,Westchester,  CORTLANDT MANOR ,  2393 MAPLE AVE , 
8440,2102500,6/16/2021,THRUWAY ,Orange,  WOODBURY ,  MILEMARKER - 47.5 SOUTH BOUND - PINE HILL RD OVRPS , 
8441,2102501,6/16/2021,HILLCREST PARK ,Westchester,  PEEKSKILL ,  5 ROLLING WAY - BUILDING 7 , 
8442,2102502,6/16/2021,COMMERCIAL ,Herkimer,  SAUQUOIT ,  1103 HIGBY RD. , 
8443,2102503,6/16/2021,SPEEDWAY 6747 ,Albany,  COLONIE ,  156 WOLF RD , 
8444,2102504,6/16/2021,BOAT LAUNCH ,Clinton,  PLATTSBURGH ,  2 DOCK ST , 
8445,2102508,6/16/2021,DRAIN ,Suffolk,  EAST HAMPTON ,  62 MUIR BLVD , 
8446,2102505,6/16/2021,RESIDENCE ,Nassau,  WESTBURY ,  35 HARDY LANE , 
8447,2102506,6/16/2021,NEUMAN - UST ,Westchester,  LARCHMONT ,  618 FOREST AVENUE , 
8448,2102507,6/16/2021,RESIDENTIAL ,Wyoming,  CASTILE ,  7281 SWYERS RD , 
8449,2102509,6/16/2021,HYDRO POWER UNIT ,Monroe,  ROCHESTER ,  1 SETH GREEN DR , 
8450,2102514,6/16/2021,RESIDENCES-GREEN STREET ,St Lawrence,  STOCKHOLM ,  GREEN STREET , 
8451,2102510,6/16/2021,CITYS GARBAGE TRANSFER STATION ,Erie,  BUFFALO ,  793 SOUTH OGEDEN ST , 
8452,2102511,6/16/2021,SALMON RIVER CENTRAL SCHOOL ,Franklin,  FORT COVINGTON ,  637 CO. RT. 1 , 
8453,2102512,6/16/2021,BASEMENT - AST ,Westchester,  ELMSFORD ,  19 PROSPECT ST , 
8454,2102513,6/16/2021,SODUS CENTRAL SCHOOL ,Wayne,  SODUS ,  6375 ROBINSON ROAD , 
8455,2102515,6/16/2021,KENNEDY VALVE ,Chemung,  ELMIRA ,  1021 EAST WATER ST , 
8456,2102516,6/16/2021,NYS DOT RESIDENCY ,Warren,  CHESTERTOWN ,  6186 ST RT 8 , 
8457,2102517,6/16/2021,IFO CHESTERTOWN DOT ,Warren,  CHESTERTOWN ,  IN AREA OF EXIT 25 , 
8458,2102518,6/16/2021,INDUSTRIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD. , 
8459,2102520,6/16/2021,PBS TTF ,Westchester,  PORT CHESTER ,  220 CHESTNUT ST , 
8460,2102521,6/16/2021,DIESEL_FAHSCONSTRUCTION ,Broome,  BINGHAMTON ,  4400 VESTAL PARKWAY EAST , 
8461,2102765,6/16/2021,CRUM ELBOW ROAD PRVT WELLS ,Dutchess,  HYDE PARK ,  CRUM ELBOW ROAD , 
8462,2102522,6/16/2021,INTERSECTION-TOLLGATE RD AND RT 90 ,Cayuga,  LOCKE ,  TOLLGATE RD AND RT 90 , 
8463,2102523,6/16/2021,MEDICAL OFFICE - MULTIPLE USTS ,Westchester,  LARCHMONT ,  2079 BOSTON POST RD , 
8464,2102524,6/16/2021,COMMERCIAL ,Niagara,  NIAGARA FALLS ,  1580 MILITARY ROAD , 
8465,2102525,6/16/2021,COMMERCIAL ,Queens,  JAMAICA ,  BUILDING 79 JFK AIRPORT , 
8466,2102526,6/16/2021,ON PROPERTY ,Saratoga,  BALLSTON SPA ,  511 DEVILS LN , 
8467,2102527,6/16/2021,VACANT PROPERTY ,Cattaraugus,  FRANKLINVILLE ,  3839 FIFH HILL RD. , 
8468,2102528,6/16/2021,NATIONAL GRID ,Franklin,  ST. REGIS FALLS ,  1621 SOUTH MAIN STREET , 
8469,2102529,6/16/2021,OLD COMMERCIAL SITE ,Fulton,  GLOVERSVILLE ,  30 AND 34 WEST 10 , 
8470,2102530,6/16/2021,POLE 57930/39056 ,Rockland,  SPRING VALLEY ,  573 SOUTH PASTACK RD , 
8471,2102531,6/16/2021,GLYSOPHATE_HAYFIELD ,Cortland,  CORTLAND ,  4589 COSMOS HILL ROAD , 
8472,2102532,6/16/2021,FARM ,Niagara,  ROYALTON ,  8448 BUNKER HILL RD , 
8473,2102533,6/16/2021,WASTE WATER TREATMENT PLANT ,Erie,  BUFFALO ,  S-3690 LAKE SHORE RD. , 
8474,2102534,6/16/2021,RESIDENCE ,Nassau,  MASSAPEQUA ,  14 CONNECTICUT AVE , 
8475,2102535,6/17/2021,COUNTY WASTE ,Schenectady,  SCOTIA ,  55 HELPING HANDS LANE , 
8476,2102536,6/17/2021,COMMERICAL ,Ontario,  BLOOMFEILD ,  6600 ST RT 5 AND 20 , 
8477,2102537,6/17/2021,SUBSTATION ,Oswego,  CLEAVELAND ,  741 SR 49 , 
8478,2102538,6/17/2021,CRYSTAL CREEK TRIBUTARY DITCH ,Lewis,  CASTORLAND ,  8113 VAN AMBER RD , 
8479,2102539,6/17/2021,UNKNOWN ,Suffolk,  GREENLAWN ,  83 BROADWAY , 
8480,2102540,6/17/2021,DRILL DRILL DRILL ,Herkimer,  DRILL ,  DRILL , 
8481,2102541,6/17/2021,KAPL ,Schenectady,  NISKAYUNA ,  2401 RIVER ROAD , 
8482,2102542,6/17/2021,LEITZ TRUCKING AST ,Herkimer,  FRANKFORD ,  162 MCINTYRE ROAD C , 
8483,2102543,6/17/2021,DELMAR - UST ,Westchester,  PORT CHESTER ,  361 PUTNAM AVE , 
8484,2102544,6/17/2021,O&R O/H TRANSFORMER LEAK ,Rockland,  PEARL RIVER ,  145 SOUTH WILLIAMS ST , 
8485,2102546,6/17/2021,WHALEN RESIDENCE ,Suffolk,  WEST ISLIP ,  81 SEQUAMS LN E , 
8486,2102547,6/17/2021,ARGINSKY-1K UST ,Ulster,  ELLENVILLE ,  66 WESTWOOD AVENUE , 
8487,2102548,6/17/2021,WITH IN BUILD ,New York,  MANHATTAN ,  19 ST , 
8488,2102549,6/17/2021,LITTLE FALLS HIGH SCHOOL ,Herkimer,  LITTLE FALLS ,  1 HIGH SCHOOL RD , 
8489,2102550,6/17/2021,RESIDENTIAL ,Orange,  WALDEN ,  143 WALNUT ST , 
8490,2102551,6/17/2021,YG ONE STOP ,Monroe,  ROCHESTER ,  3095 BUFFALO RD , 
8491,2102552,6/17/2021,CASELLA WASTE TRUCK ,St Lawrence,  MADRID ,  1897 STATE ROUTE 345 , 
8492,2102553,6/17/2021,LOT UNDER CONSTRUCTION ,Monroe,  ROCHESTER ,  750 ST PAUL ST , 
8493,2102554,6/17/2021,CORNELL UNIVERSITY - ROBERT PURCELL COMMUNITY CENTER ,Tompkins,  ITHACA ,  217 JESSUP RD , 
8494,2102555,6/17/2021,SUMMIT LUBRICANTS ,Genesee,  BATAVIA ,  4D TREADEASY AVE , 
8495,2102556,6/17/2021,CORNING INC. ,Steuben,  PAINTED POST ,  890 ADDISON ROAD , 
8496,2102557,6/17/2021,COURTYARD AND DRAIN ,New York,  MANHATTAN ,  128 WEST 120TH ST , 
8497,2102558,6/17/2021,SOIL ,Bronx,  BRONX ,  676-684 CASTLE HILL AVE , 
8498,2102559,6/17/2021,CORNING INC ,Steuben,  PAINTED POST ,  1 SCIENCE CENTER DR , 
8499,2102560,6/17/2021,POLE 56 ,Westchester,  CHAPPAQUA ,  1070 HARDSCRABBLE RD , 
8500,2102561,6/17/2021,UNKNOWN ,Nassau,  FREEPORT ,  175 ARCHER STREET , 
8501,2102562,6/17/2021,NATIONAL GRID ,Albany,  LATHAM ,  579 TROY SCHENECTADY RD , 
8502,2102563,6/17/2021,CUMBERLAND FARMS ,Rensselaer,  BRUNSWICK ,  630 HOOSICK RD , 
8503,2102564,6/17/2021,GILBERT RESIDENCE ,Jefferson,  WATERTOWN ,  25838 STATE ROUTE 3 , 
8504,2102565,6/18/2021,FAILED SPILL BUCKET ,Monroe,  ROCHESTER ,  222 JEFFERSON RD , 
8505,2102566,6/18/2021,GROUND ,Otsego,  FRANKLIN ,  205 AND WHINNY HILL RD , 
8506,2102567,6/18/2021,OIL SPILL IN ELLICOTT CREEK ,Erie,  TONAWANDA ,  WALES AT ELLICOTT CREEK , 
8507,2102568,6/18/2021,STONE PARKING LOT ,Oswego,  Oswego ,  261 WASHINGTON BLVD , 
8508,2102569,6/18/2021,NATIONAL GRID TRUCK ,Jefferson,  HENDERSON ,  12548 EASTMAN TRACK , 
8509,2102570,6/18/2021,SOIL ,Ulster,  KINGSTON ,  58 VALENTINE AVE , 
8510,2102571,6/18/2021,GROUND ,Oneida,  ORISKANY ,  5473 NY 69 , 
8511,2102573,6/18/2021,RESIDENDCE ,Orange,  HIGHLAND FALLS ,  20 CIRCLE DR , 
8512,2102572,6/18/2021,FISH CREEK ,Delaware,  LONG EDDY ,  INMAN ROAD , 
8513,2102574,6/18/2021,RESIDENCE ,Orange,  HIGHLAND FALLS ,  40 CIRCLE DR , 
8514,2102575,6/18/2021,GAS STATION VALARO ,Suffolk,  WEST BABYLON ,  1200 WELLWOOD AVENUE , 
8515,2102576,6/18/2021,OIL TERMINAL ,Putnam,  MAHOPAC ,  52 CROTON FALLS RD , 
8516,2102577,6/18/2021,INDUSTRIAL ,Monroe,  WEBSTER ,  800 PHILLPS RD , 
8517,2102578,6/18/2021,CONSTRUCTION SITE ,Westchester,  PEEKSKILL ,  216 SOUTH DIVISION ST , 
8518,2102579,6/18/2021,RESIDENTIAL ,Delaware,  DELHI ,  174 MAIN ST , 
8519,2102580,6/18/2021,RESIDENTIAL - UST ,Westchester,  WHITE PLAINS ,  41 PALISADE AVE , 
8520,2102581,6/18/2021,LOWES ,Erie,  SPRINGVILLE ,  440 SOUTH CASCADE DR , 
8521,2102582,6/18/2021,GROUND ,Herkimer,  OLD FORGE ,  3183 NY 28 , 
8522,2102583,6/18/2021,25 QUARRY RD-NUCOR STEEL ,Cayuga,  AUBURN ,  25 QUARRY RD , 
8523,2102584,6/18/2021,ROADWAY AND EMBANKMENT ,Washington,  FORT ANNE ,  LAKE NEBO RD , 
8524,2102585,6/18/2021,JFK AIRPORT ,Queens,  QUEEN ,  JFK AIRPORT , 
8525,2102586,6/18/2021,RAI RESIDENCE ,Hamilton,  INDIAN LAKE ,  5659 ROUTE 30 , 
8526,2102587,6/18/2021,RESIDENTIAL ,New York,  MANHATTAN ,  353 WEST 44TH ST APT , 
8527,2102588,6/18/2021,RESIDENTIAL ,New York,  MANHATTAN ,  353 W 34TH ST APT 2D , 
8528,2102589,6/18/2021,RESIDENTIAL ,Orange,  MONROE ,  69 PETERBUSH DRIVE , 
8529,2102590,6/18/2021,AIR PORT - JFK ,Queens,  QUEENS ,  JFK - PAD 88 ON THE RAMP , 
8530,2102591,6/18/2021,COMMERCIAL SITE ,Kings,  BROOKLYN ,  190 MORGAN AVE , 
8531,2102592,6/18/2021,RESIDENTIAL ,Dutchess,  WAPPINGERS FALLS ,  25 ALPINE DRIVE , 
8532,2102593,6/18/2021,RESIDENTIAL ,Orange,  MIDDLETOWN ,  8 BLACK STALLION COURT , 
8533,2102594,6/18/2021,RESIDENCE ,Suffolk,  MEDFORD ,  127 SYRACUSE AVE , 
8534,2102595,6/18/2021,UPS-6975 NORTHERN BLVD ,Onondaga,  EAST SYRACUSE ,  6975 NORTHERN BLVD , 
8535,2102596,6/18/2021,IRVINGTON DPW ,Westchester,  IRVINGTON ,  SOUTH ASTOR STREET , 
8536,2102597,6/18/2021,KAPL M11 ,Schenectady,  NISKAYUNA ,  2401 RIVER RD , 
8537,2102598,6/18/2021,LS POWER ,Schenectady,  SCHENECTADY ,  347 WEAST ROAD , 
8538,2102599,6/18/2021,UNKNOWN ,Suffolk,  SMITHTOWN ,  NORTH COUNTRY RD , 
8539,2102600,6/18/2021,WEGMANS RIDGEMONT PLAZA ,Monroe,  GREECE ,  153 FOX MEADOW ROAD , 
8540,2102601,6/18/2021,UNKNOWN ,Nassau,  BETHPAGE ,  21 COLLECTOR LANE , 
8541,2102602,6/18/2021,STREAM ,Westchester,  PLEASANTVILLE ,  10 LARRYS LANE , 
8542,2102603,6/18/2021,COUNTY DPW- FORT ANN LOCATION ,Washington,  FORT ANN ,  11259 NY-149 , 
8543,2102604,6/19/2021,SIDEWALK ,Queens,  QUEENS ,  407 CROSSBAY BLVD , 
8544,2102605,6/19/2021,UNKNOWN ,Nassau,  LYNBROOK ,  260 DENTON AVENUE , 
8545,2102606,6/19/2021,BUS DEPOT ,Richmond,  STATEN ISLAND ,  4700 ARTHURKILL RD , 
8546,2102607,6/19/2021,UNKNOWN ,Suffolk,  STONY BROOK ,  22 MANCHESTER LANE , 
8547,2102608,6/19/2021,UNKNOWN ,Suffolk,  BRIDGEHAMPTON ,  BUTTER LANE SOUTH OF SCUTTLE HOLE RD , 
8548,2102609,6/19/2021,UNKNOWN ,Suffolk,  BRIDGEHAMPTON ,  BUTTER LANE SOUTH OF SCUTTLE HOLE RD , 
8549,2102610,6/19/2021,MAPLE RIDGE WINDFARM ,Lewis,  MARTINSBURG ,  NEAR 4187 FLAT ROCK ROAD , 
8550,2102611,6/19/2021,TRANSFORMER ,Queens,  QUEENS ,  135-45 CROSS BAY BLVD , 
8551,2102612,6/19/2021,SANTY RESIDENCE ,Ontario,  CLIFTON SPRINGS ,  1777 PEARL ST , 
8552,2102613,6/19/2021,UNKNOWN ,Suffolk,  COPIAGUE ,  1445 STRONGS AVENUE SOUTH , 
8553,2102614,6/19/2021,ONEIDA LAKE - 1205 BLACKPOINT ROAD ,Madison,  CANASTOTA ,  1205 BLACKPOINT ROAD , 
8554,2102615,6/19/2021,UNKNOWN ,Nassau,  GARDEN CITY ,  250 7TH STREET , 
8555,2102616,6/19/2021,SOIL; GRASS ,Delaware,  HAMDEN ,  835 BACK RIVER LANE , 
8556,2102617,6/19/2021,CORBETT BRIDGE ,Delaware,  COLCHESTER ,  RTE 30 AT CORBETT RD , 
8557,2102618,6/19/2021,UNKNOWN ,Nassau,  SYOSSET ,  20 DRURY LANE , 
8558,2102619,6/19/2021,LAKE PLACID ELECTRIC ,Essex,  LAKE PLACID ,  175 WHITEFACE INN LANE , 
8559,2102620,6/20/2021,RESIDENCE ,Nassau,  KINGS POINT ,  121 KINGS POINT RD , 
8560,2102621,6/20/2021,VAN LARE WWTP ,Monroe,  ROCHESTER ,  1574 LAKESHORE BLVD , 
8561,2102622,6/20/2021,RESIDENCE ,Suffolk,  WEST ISLIP ,  11 NEWTON AVENUE , 
8562,2102623,6/20/2021,RANSOM - AST ,Westchester,  MOUNT KISCO ,  84 CROTON AVENUE , 
8563,2102624,6/20/2021,TRANSFORMER - POLE TOP ,St Lawrence,  Star Lake ,  4172 State Highway 3 , 
8564,2102625,6/20/2021,GRID TRANSFORMER ,St Lawrence,  STAR LAKE ,  4151 COUNTY ROUTE 3 , 
8565,2102626,6/20/2021,O&R SPILL ,Rockland,  SUFFERN ,  138 ORANGE AVE , 
8566,2102627,6/20/2021,CITGO GAS STATION ,Rockland,  SPRING VALLEY ,  162 RTE 59 , 
8567,2102628,6/20/2021,CATCH BASIN ,Suffolk,  MELVILLE ,  93 HALF HOLLOW ROAD , 
8568,2102629,6/20/2021,UNKNOWN ,Nassau,  MASSAPEQUA ,  196 NORTH QUEENS AVE , 
8569,2102630,6/20/2021,O&R TRANSFORMER - POLE # 50164/51970 ,Orange,  GOSHEN ,  34 AXWORTHY LANE , 
8570,2102631,6/21/2021,CUMBERLAND FARMS ,Montgomery,  FONDA ,  29 WEST MAIN ST , 
8571,2102632,6/21/2021,NYSEG ,Chemung,  HORSEHEADS ,  66 PHILO RD WEST , 
8572,2102633,6/21/2021,HARDSAND 88 ,Queens,  queens ,  JFK AIRPORT , 
8573,2102634,6/21/2021,XPO LOGISTIC ,Albany,  ALBANY ,  15 RAILROAD AVE , 
8574,2102635,6/21/2021,XPL TERMINAL ,Queens,  MASPETH ,  4915 MASPETH AVE , 
8575,2102636,6/21/2021,TAYLOR GARBAGE DUMPING ,Chemung,  HORSEHEADS ,  STATE RT 13 SB , 
8576,2102637,6/21/2021,EMPTYJUGS_CANDOR ,Tioga,  CANDOR ,  STATE ROUTE 96/PROSPECT VALLEY ROAD , 
8577,2102638,6/21/2021,JFK BUILDING 142 ,Queens,  JAMAICA ,  BERGEN RD , 
8578,2102639,6/21/2021,TREATMENT FACILITY ,Niagara,  MODEL CITY ,  1550 BALMER RD , 
8579,2102640,6/21/2021,ROADWAY ,Washington,  FORT ANN ,  INFRONT OF TRUCK STOP 194 , 
8580,2102641,6/21/2021,TRANSFORMER ,Rockland,  NEW CITY ,  13 WINDMILL LANE , 
8581,2102642,6/21/2021,ROADWAY ,Washington,  FORT ANNE ,  11298 STATE RT 149 , 
8582,2102643,6/21/2021,DRUM RUN ,Queens,  LONG ISLAND CITY ,  49TH ST AND BROOKLYN QUEENS EXPY W , 
8583,2102644,6/21/2021,JFK AIRPORT ,Queens,  QUEENS ,  TERMINAL 5 GATE 30A , 
8584,2102645,6/21/2021,RESIDENTIAL ,Putnam,  MAHOPAC ,  49 PARKER DRIVE , 
8585,2102647,6/21/2021,AMAZON.COM LLC EAB4 ,Montgomery,  AMSTERDAM ,  1785 STATE HIGHWAY 5S , 
8586,2102646,6/21/2021,COMMERCIAL ,Queens,  QUEENS ,  34-30 COLLEGE POINT BLVD , 
8587,2102648,6/21/2021,APARTMENT BUILDING ,Westchester,  WHITE PLAINS ,  16 LAKE ST , 
8588,2102649,6/21/2021,SIMPSON - UST ,Westchester,  CROSS RIVER ,  853 ROUTE 35 , 
8589,2102650,6/21/2021,MUNICIPAL ,Kings,  BROOKLYN ,  5800 20TH AVE , 
8590,2102651,6/21/2021,RESIDENCE ,Ulster,  HURLEY ,  105 SUNSET TERRACE , 
8591,2102652,6/21/2021,REGENERON PHARMACEUTICAL ,Rensselaer,  EAST GREENBUSH ,  350 TEMPEL LANE , 
8592,2102653,6/21/2021,NYSEG TRANSFORMER ,Steuben,  DANSVILLE ,  11888 POAGS HOLE RD/JACOBS RD , 
8593,2102654,6/21/2021,ROADWAY ,Queens,  QUEENS ,  31-01 20TH AVE , 
8594,2102655,6/21/2021,ROADWAY ,Madison,  ONEIDA ,  210 ALMOND STREET , 
8595,2102656,6/21/2021,POLE 11 ,Niagara,  LOCKPORT ,  164 VINE ST , 
8596,2102657,6/21/2021,RESIDENTIAL ,Orange,  GOSHEN ,  148 MONTGOMERY ST , 
8597,2102658,6/21/2021,RESIDENTIAL ,Washington,  FORT ANN ,  5619 PAVILLION WAY , 
8598,2102659,6/21/2021,TELZER RESIDENCE ,Suffolk,  HAMPTON BAYS ,  34 ARGONNE ROAD WEST , 
8599,2102660,6/21/2021,RESIDENTIAL - UST ,Westchester,  NEW ROCHELLE ,  108 LOCUST AVE , 
8600,2102662,6/21/2021,LAKE ONTARIO ,Wayne,  WOLCOTT ,  WEST PORT BAY ROAD , 
8601,2102663,6/21/2021,INDUSTRIAL ,New York,  MANHATTAN ,  SOUTH STREET - PIER 36 , 
8602,2102664,6/21/2021,COMMERCIAL ,Monroe,  ROCHESTER ,  111;91;105 NORTH CHESTNUT STREET , 
8603,2102665,6/21/2021,RESIDENTIAL ,Cortland,  HOMER ,  7 BARTLETT AVE , 
8604,2102666,6/21/2021,TINO RESIDENCE ,Nassau,  LEVITTOWN ,  6 BENT LANE , 
8605,2102667,6/21/2021,NATIONAL GRID ,Albany,  ALBANY ,  1735 CENTRAL AVE , 
8606,2102668,6/21/2021,COMMERCIAL ,Erie,  CHEEKTOWAGA ,  642 CLEVELAND DRIVE , 
8607,2102669,6/21/2021,NATIONAL GRID ,Ontario,  BLOOMFIELD ,  8241 STATE ROUTES 5&20 , 
8608,2102670,6/21/2021,SEWER ,Erie,  AMHERST ,  2977 NIAGARA FALLS BLVD , 
8609,2102671,6/21/2021,STEWARTS SHOP # 126 ,Schenectady,  NISKAYUNA ,  1502 BALLTOWN RD , 
8610,2102672,6/21/2021,RG&E TRUCK ,Ontario,  VICTOR ,  NEAR INT. TURK HILL RD / COBBLESTONE CT , 
8611,2102748,6/21/2021,PARKING LOT ,Erie,  GRAND ISLAND ,  GRAND ISLAND AND LONG , 
8612,2102673,6/21/2021,NYSEG ,Delaware,  WALTON ,  105 MAPLETOP RD , 
8613,2102674,6/21/2021,POLE 6 ,Tompkins,  DRYDEN ,  348 SR 38 , 
8614,2102675,6/21/2021,NYSEG ,Delaware,  MARGARETVILLE ,  253 CEMETARY RD , 
8615,2102676,6/22/2021,NATIONAL GRID TRANSFORMER ,Livingston,  AVON ,  421 GENESEE ST , 
8616,2102677,6/22/2021,CON ED SPILL POLE W12 ,Westchester,  YONKERS ,  97 PORTLAND PL , 
8617,2102678,6/22/2021,TRANSFORMER ,Oneida,  CLINTON ,  6953 SENECA TURNPIKE , 
8618,2102679,6/22/2021,POLE 24560 ,Richmond,  STATEN ISLAND ,  7750 AMBOY RD , 
8619,2102680,6/22/2021,NATIONAL GRID ,Albany,  GUILDERLAND ,  PARKING LOT CROSSGATES MALL , 
8620,2102681,6/22/2021,ROADWAY ,Albany,  BERNE ,  1046 RAVENE RD , 
8621,2102682,6/22/2021,RESIDENCE ,Schoharie,  WARNERVILLE ,  1602 RT 7 , 
8622,2102683,6/22/2021,MOTT HAVEN STATION ,Bronx,  BRONX ,  METRO NORTH LINE , 
8623,2102684,6/22/2021,RESIDENTIAL ,Ulster,  CRAGSMOOR ,  46 OTIS RD , 
8624,2102685,6/22/2021,TRANSFORMEROIL_MVA ,Chenango,  NEW BERLIN ,  1431 COUNTY RD 29 , 
8625,2102686,6/22/2021,STORM DRAIN ,Westchester,  CORTLANDT MANOR ,  143 NORTH ST , 
8626,2102687,6/22/2021,NYC TRANSIT PROPERTY ,Bronx,  BRONX ,  1422 E 222 ST , 
8627,2102688,6/22/2021,ERIE CANAL ,Monroe,  GREECE AND GATES ,  BETWEEN MANITOU RD AND LONG POND RD , 
8628,2102689,6/22/2021,CONETTA RESIDENCE ,Rockland,  VALLEY COTTAGE ,  3 TONI COURT , 
8629,2102690,6/22/2021,SPEEDWAY 7809 ,Richmond,  STATEN ISLAND ,  951 BAY ST , 
8630,2102691,6/22/2021,FACILITY ,Erie,  TONOWANDA ,  10 SHERIDAN DR , 
8631,2102692,6/22/2021,EAST MARINA ,Nassau,  POINT LOOKOUT ,  2 LIDO BLVD (1501 LIDO BLVD ON GPS) , 
8632,2102693,6/22/2021,POLE 54552 ,Queens,  JAMAICA ,  198 -11 116TH AVE , 
8633,2102694,6/22/2021,UNKNOWN NO SPILL ,Suffolk,  MEDFORD ,  MUNSON ST , 
8634,2102741,6/22/2021,PEET RESIDENCE DRIVEWAY ,Oneida,  WESTMORELAND ,  7109 STATE ROUTE 5 , 
8635,2102695,6/22/2021,RED KAP ,Schenectady,  SCHENECTACY ,  1806 ERIE BLVD , 
8636,2102696,6/22/2021,ROADWAY ,Cattaraugus,  CARRLTON ,  5330 RT 417 , 
8637,2102697,6/22/2021,NG POLE 10 ,Oneida,  BOONVILLE ,  352 SCHNABL RD , 
8638,2102698,6/22/2021,DUNN BRIDGE ,Rensselaer,  RENSSELAER ,  RT 9 AND 20 , 
8639,2102699,6/22/2021,UNKNOWN ,Nassau,  BELLMORE ,  2507 MARINE PLACE , 
8640,2102700,6/22/2021,RED APPLE M0402 ,Steuben,  PAINTED POST ,  845 ADDISON ROAD , 
8641,2102701,6/22/2021,BUS DEPOT - MTA ,Bronx,  BRONX ,  1910 BARTOW AVE , 
8642,2102702,6/22/2021,LAKE ANAWANDA ,Sullivan,  CALLICOON CENTER ,  ANAWANDA LAKE VIEW RD , 
8643,2102703,6/22/2021,INDUSTRIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
8644,2102704,6/22/2021,CITY OF OGDENSBURG WWTP PUMP STATION ,St Lawrence,  OGDENSBURG ,  CORNER OF ELIZABETH ST AND RIVERSIDE AVE. , 
8645,2102705,6/22/2021,POLE 16868 ,Richmond,  STATEN ISLAND ,  100 KEEGANS LANE , 
8646,2102706,6/22/2021,XPO LOGISTICS TRUCK ,Jefferson,  WATERTOWN ,  IFO 1011 WATERMAN DRIVE , 
8647,2102707,6/22/2021,RESIDENTIAL ,Schenectady,  EAST GLENVILLE ,  57 SARATOGA DRIVE , 
8648,2102708,6/22/2021,LOTA - AST ,Westchester,  YORKTOWN ,  2554 RIDGE ST , 
8649,2102709,6/22/2021,TILCON ROCK QUARRY ,Dutchess,  WAPPINGERS FALLS ,  461 HEATH RD , 
8650,2102710,6/22/2021,CENTRAL HUDSON SPILL ,Ulster,  HIGHLAND ,  24 SOUTH STREET , 
8651,2102711,6/22/2021,JOHNSON CONTROLS ,Queens,  FOREST HILL ,  118-35 QUEENS BLVD , 
8652,2102712,6/22/2021,RESIDENTIAL ,Montgomery,  AMSTERDAM ,  140 ST RT 161 , 
8653,2102714,6/22/2021,SARATOGA SAILING CLUB DOCK ,Saratoga,  BALLSTON SPA ,  163 MANNING RD , 
8654,2102713,6/22/2021,RESIDENTIAL ,Hamilton,  PISECO ,  POLE 6 ARROWHEAD ROAD , 
8655,2102715,6/22/2021,RESIDENTIAL ,Hamilton,  PISECO ,  POLE 7 ARROWHEAD ROAD , 
8656,2102716,6/22/2021,RESIDENTIAL ,Hamilton,  PISECO ,  POLE 33 OLD PISECO , 
