,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
9808,1803034,6/18/2018,TRANSFORMER POLE #3 ,Saratoga,  BURNT HILLS ,  19 SANDSTONE DR , 
9809,1803035,6/18/2018,TRANSFORMER POLE #4 ,Saratoga,  SARATOGA SPRINGS ,  WEST HARRISON , 
9810,1803036,6/18/2018,CASAMASSINA RESIDENCE ,Suffolk,  DEER PARK ,  81 WOODLAWN AVE , 
9811,1803037,6/18/2018,POLE 58209/40609 ,Rockland,  NANUET ,  14 ALBACON ROAD , 
9812,1803038,6/19/2018,MM 6.3 WESTBOUND ,Westchester,  HARRISON ,  I 287 , 
9813,1803039,6/19/2018,UNKNOWN ,Nassau,  HICKSVILLE ,  27 HERZOG PLACE , 
9814,1803040,6/19/2018,CON ED ,New York,  MANHATTAN ,  NEAR 342 -340 E 87TH ST , 
9815,1803041,6/19/2018,ROADWAY ,Onondaga,  NORTH SYRACUSE ,  TAFT RD NEAR 81 RAMP , 
9816,1803042,6/19/2018,BUFFALLO ,Erie,  BUFFALO ,  205 RAYMOND ST , 
9817,1803043,6/19/2018,GROUND ,Schenectady,  GLENVILLE ,  1741 VLY ROAD , 
9818,1803044,6/19/2018,PAD 1075 ,Saratoga,  SARATOGA SPRINGS ,  42 WINDING BROOK DR , 
9819,1803045,6/19/2018,PAD 1058 ,Saratoga,  SARATOGA SPRINGS ,  36 STONY BROOK DR , 
9820,1803046,6/19/2018,UNKNOWN ,Nassau,  SEA CLIFF ,  ALDEN ST/CARPENTER AVE , 
9821,1803047,6/19/2018,BUSINESS ,Queens,  BAYSIDE ,  1300 209TH ST , 
9822,1803048,6/19/2018,CENTRAL HUDSON G&E ,Dutchess,  POUGHKEEPSIE ,  495 STANTON TERRACE , 
9823,1803049,6/19/2018,County Waste ,Schenectady,  GLENVILLE ,  35 HARLAU DR , 
9824,1803147,6/19/2018,IN FRONT OF SUNOCO ,Schenectady,  ROTTERDAM ,  2415 HAMBURG STREET , 
9825,1803050,6/19/2018,NAT GRID ,Warren,  QUEENSBURY ,  24 DIVISION RD , 
9826,1803051,6/19/2018,VALLEY STREAM DPW ,Nassau,  VALLEY STREAM ,  175 ARLINGTON AVENUE , 
9827,1803052,6/19/2018,NYC TRANSIT ,New York,  MANHATTAN ,  PINE ST AND WATER ST , 
9828,1803053,6/19/2018,CON ED ,Westchester,  MOHEGAN LAKE ,  MOHEGAN AVE AND RTE 6 , 
9829,1803054,6/19/2018,PIPE LINE KIANTONE ,Erie,  WEST SENECA ,  550 MEYER RD , 
9830,1803055,6/19/2018,GRAD - UST ,Westchester,  NEW ROCHELLE ,  248 OVERLOOK ROAD , 
9831,1803056,6/19/2018,VULCRAFT ,Chemung,  CHEMUNG ,  621 MAIN ST , 
9832,1803057,6/19/2018,LAB BUILDING BEHIND HOSPITAL ,Erie,  BUFFALO ,  462 GRIDER ST , 
9833,1803058,6/19/2018,CITGO GAS AND GROCERY ,Tompkins,  NEWFIELD ,  1472 ELMIRA RD , 
9834,1803059,6/19/2018,NAT GRID ,Erie,  EDEN ,  3243 NORTH BOSTON RD , 
9835,1803060,6/19/2018,UNKNOWN ,Queens,  QUEENS ,  20TH AVE BTWN 35TH AND 36TH , 
9836,1803061,6/19/2018,SOIL ,Dutchess,  PINE PLAINS ,  383 WOODWARD HILL ROAD , 
9837,1803062,6/19/2018,EXCAVATION SITE ,Queens,  FAR ROCK-A-WAY ,  BEACH 54 ST/ARVERNA , 
9838,1803063,6/19/2018,MACCHIO RESIDENCE ,Nassau,  EAST MEADOW ,  2340 6TH , 
9839,1803064,6/19/2018,POLE # 10 ,Washington,  GREENWICH ,  NORTH RD , 
9840,1803065,6/19/2018,CONCRETE ,Broome,  BINGHAMTON ,  163 COOPERATE DRIVE , 
9841,1803066,6/19/2018,SIDE OF ROAD ,Orange,  NEW HAMPTON ,  CORNER RYERSON RD/MCVEIGH RD , 
9842,1803067,6/19/2018,COMMERCIAL ,Suffolk,  EAST HAMPTON ,  79 MAIN STREET , 
9843,1803068,6/19/2018,SUPER VALUE- SPRING VALLEY 1 ,Rockland,  SPRING VALLEY ,  168 NORTH MAIN ST , 
9844,1803069,6/19/2018,HERITAGE HILLS WASTE WATER PLANT ,Westchester,  SOMERS ,  9 HERITAGE HILLS DR , 
9845,1803070,6/19/2018,SOIL ,Orleans,  YATES ,  10881 ROOSEVELT HIGHWAY , 
9846,1803072,6/19/2018,ROADWAY PAVEMENT/SHOULDER ,Suffolk,  HAUPPAUGE ,  LIE EASTBOUND EXIT 56 , 
9847,1803071,6/19/2018,HOWARD WIND FARMS ,Steuben,  HORNELL ,  6217 COOTS RD , 
9848,1803073,6/19/2018,RESIDENCE ,Dutchess,  RHINEBECK ,  11 CEDAR LANE , 
9849,1803074,6/19/2018,AMIN - UST ,Westchester,  YORKTOWN ,  250 HIGH RIDGE COURT , 
9850,1803075,6/19/2018,SHOULDER OF ROAD ,Westchester,  YORKTOWN ,  332 HOMESTEAD ROAD , 
9851,1803076,6/19/2018,HOUSE ON CORNER ,Cortland,  CORTLAND ,  KINNEY GULF RD AND HATFIELD HILL RD , 
9852,1803077,6/19/2018,COHEN - UST ,Westchester,  WHITE PLAINS ,  6 CLOVERWOOD RD , 
9853,1803078,6/19/2018,IN THE BRONX RIVER - WALK BICYCLE PATH ,Westchester,  EASTCHESTER ,  LEEWOOD DRIVE OFF BRONX PKWY , 
9854,1803079,6/19/2018,DUMP TRUCK ACCIDENT ,Franklin,  MOIRA ,  1002 STATE RT 11 , 
9855,1803110,6/19/2018,LOUNSBERRY TRUCK STOP ,Tioga,  LOUNSBERRY ,  305 STANTON HILL ROAD , 
9856,1803080,6/19/2018,ECMC ,Erie,  BUFFALO ,  GRIDER ST , 
9857,1803081,6/19/2018,HOSP CHILLER PLANT ,New York,  MANHATTAN ,  165TH & RIVERSIDE DR , 
9858,1803082,6/19/2018,VACANT LAND ,Monroe,  ROCHESTER ,  636 W BROAD ST , 
9859,1803083,6/19/2018,UNKNOWN ,Suffolk,  BAY SHORE ,  EAST LAKELAND ST/N THOMPSON DR , 
9860,1803084,6/19/2018,CEMETERY GRASS ,Ulster,  ESOPUS ,  1401 RTE 9W , 
9861,1803085,6/20/2018,UNKNOWN ,Nassau,  ELMONT ,  13409 HEMPSTEAD TURNPIKE , 
9862,1803086,6/20/2018,PVT HOME ,Wayne,  WILLIAMSON ,  3938 OLD RIDGE ST , 
9863,1803090,6/20/2018,A&P AUTO PARTS ,Wayne,  PALMYRA ,  2384 CREEK ROAD , 
9864,1803087,6/20/2018,CONCRETE ,Genesee,  BATAVIA ,  5100 EAST MAIN STREET , 
9865,1803088,6/20/2018,BACK YARD ,Otsego,  ONEONTA ,  100 SHAGBARK LN , 
9866,1803089,6/20/2018,COMMERCIAL PROPERTY ,Suffolk,  HUNTINGTON ,  406 WEST JERICHO TURNPIKE , 
9867,1803091,6/20/2018,UNKNOWN ,Nassau,  GLEN HEAD ,  32 CEDAR LANE , 
9868,1803092,6/20/2018,ROADWAY ,Onondaga,  SYRACUSE ,  200 CORTLAND AVE , 
9869,1803093,6/20/2018,PARKING LOT ,Franklin,  CHATEAUGEY ,  283 SMITH RD , 
9870,1803094,6/20/2018,POWER PLANT SITE (DRILL ONLY) ,Suffolk,  NORTHPORT ,  301 WATERSIDE AVENUE , 
9871,1803095,6/20/2018,PARK RESIDENCE ,Nassau,  ROSLYN ,  22 FERNWOOD LANE , 
9872,1803096,6/20/2018,FORMER SCHOOL BUILDING ,Orleans,  HOLLEY ,  1 WRIGHT STREET , 
9873,1803097,6/20/2018,POLE 132 ,Chautauqua,  STOCKTON ,  7455 NORTH MAIN ST , 
9874,1803098,6/20/2018,DEMOLISHED HOUSE ,Dutchess,  POUGHKEEPSIE ,  318 CHURCH STREET (RT 44/55 EB) , 
9875,1803099,6/20/2018,PARKING LOT ,Cayuga,  AUBURN ,  1 LOOP DRIVE , 
9876,1803100,6/20/2018,UNKNOWN ,Nassau,  FARMINGDALE ,  17 BARBARA DRIVE , 
9877,1803101,6/20/2018,SHOW TIME EXPRESS ,Nassau,  PORT WASHINGTON ,  655 PORT WASHINGTON BLVD , 
9878,1803102,6/20/2018,APT BUILDING ,Queens,  QUEENS ,  20 CONTINENTAL AVE , 
9879,1803103,6/20/2018,CON ED POLE TRANSFORMER LEAK ,Richmond,  ST ISLAND ,  87 NEW LANE , 
9880,1803104,6/20/2018,RESIDENCE ,Suffolk,  RIDGE ,  6 WYANDANCH TRAIL , 
9881,1803105,6/20/2018,RESIDENCE ,Suffolk,  EAST HAMPTON ,  4 LOCUST DRIVE , 
9882,1803107,6/20/2018,ARDSLEY SERVICE AREA ,Westchester,  HASTINGS ,  I-87 NB MM 6 , 
9883,1803106,6/20/2018,WASTE ETCHING SOLUTION BARREL SPLIT ,Broome,  BINGHAMTON ,  6 EMMA ST , 
9884,1803108,6/20/2018,USA SERVICE PRO ,Westchester,  WHITE PLAINS ,  578 MAMARONECK AVE , 
9885,1803115,6/20/2018,DRUM RUN ,Kings, ,  LOMBARDY ST , 
9886,1803189,6/20/2018,SPEEDWAY ,Chemung,  ELMIRA HEIGHTS ,  2036 COLLEGE AVENUE , 
9887,1803109,6/20/2018,DRUM RUM ,Kings,  BOOKLYN ,  1522 61ST ST , 
9888,1803111,6/20/2018,ENNIS - UST ,Westchester,  SOMERS ,  12 DUNHILL ROAD , 
9889,1803112,6/20/2018,SOIL ,Kings,  BROOKLYN ,  5015 BAY PARKWAY , 
9890,1803113,6/20/2018,ROADWAY ,Suffolk,  HOLTSVILLE ,  55 CORPORATE DRIVE , 
9891,1803114,6/20/2018,POLE TOP ,Westchester,  KATONAH ,  28 EDGEWOOD RD , 
9892,1803116,6/20/2018,CONCRETE ,Albany,  SELKIRK ,  1 NORYL AVE , 
9893,1803117,6/20/2018,XPO TERMINAL ,Orange,  MONTGOMERY ,  120 NEELYTOWN RD , 
9894,1803118,6/20/2018,RED ROCHESTER ,Monroe,  ROCHESTER ,  1200 RIDGEWAY AVE , 
9895,1803119,6/20/2018,PUGLIA RESIDENCE ,Orange,  CHESTER ,  110 BEVERLY RD , 
9896,1803120,6/20/2018,UB SOUTH HOWELL GARAGE ,Erie,  BUFFALO ,  220 WINSPEAR , 
9897,1803121,6/20/2018,FORMER GAS STATION ,Kings,  BROOKLYN ,  1672 86TH ST , 
9898,1803122,6/20/2018,KESSELRING SITE ,Saratoga,  WEST MILTON ,  350 ATOMIC PROJECT RD , 
9899,1803123,6/20/2018,RESIDENCE ,New York,  MANHATTAN ,  244 WEST 104TH ST , 
9900,1803124,6/20/2018,VULCRAFT ,Chemung,  CHEMUNG ,  621 MAIN ST , 
9901,1803125,6/20/2018,DRUM RUN ,Queens,  SPRINGFIELD GARDNES ,  149-23 182ND ST , 
9902,1803126,6/20/2018,JC PENNY ,Saratoga,  WILTON ,  3065 ROUTE 50 , 
9903,1803127,6/20/2018,INDUSTRIAL - HURON COMPLEX - ,Broome,  ENDICOTT ,  1701 NORTH ST , 
9904,1803128,6/20/2018,ROADWAY ,Monroe,  GATES ,  30 EMERALDA ROAD , 
9905,1803129,6/20/2018,COMMERCIAL ,Nassau,  BELLMORE ,  2736 MERRICK RD , 
9906,1803130,6/20/2018,(T) ONONDAGA AT HITCHINGS RD ,Onondaga,  SYRACUSE ,  HITCHING RD AND NICHOLS RD AND RT 80 , 
9907,1803131,6/20/2018,RESIDENTIAL ,Oneida,  REMSEM ,  9765 PROSPECT ST , 
9908,1803132,6/20/2018,ST. PETERS NURSING HOME ,Albany,  ALBANY ,  301 HACKETT AVE , 
9909,1803133,6/20/2018,EAST END OF SOUTH STEAM STATION(EAST RIVER ,New York,  MANHATTAN ,  801 E14TH ST , 
9910,1803134,6/20/2018,MCKIEVER RESIDENCE ,Orange,  NEWBURGH ,  24 FLETCHER DR , 
9911,1803135,6/20/2018,ABANDONED BOAT ,Oneida,  LEE ,  BROOKFIELD AND SKINNER RD , 
9912,1803136,6/20/2018,COMMERCIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
9913,1803137,6/20/2018,UNKNOWN VESSEL AT MYERS PARK ,Tompkins,  LANSING ,  1 LANSING PARK RD , 
9914,1803138,6/20/2018,COMMERCIAL ,Nassau,  BALDWIN ,  560 A SUNRISE HIGHWAY , 
9915,1803139,6/20/2018,RIVERS EDGE COOPERATIVE MHP ,Ulster,  NEW PALTZ ,  136 RIVER RD , 
9916,1803140,6/20/2018,COLONIE LANDFILL ODOR ,Albany,  COLONIE WATERFOR LATHAM COHOES ,  RT 9 , 
9917,1803141,6/20/2018,FORT MILLER HYDRO ,Saratoga,  SCHUYLERVILLE ,  HARRIS RD , 
9918,1803142,6/21/2018,NATIONAL GRID POLE TOP # 1576R ,Niagara,  NORTH TONDAWANDA ,  908 NIAGARA FALLS BLVD , 
9919,1803143,6/21/2018,SUMITOMO RUBBER FACILITY ,Erie,  TONAWANDA ,  10 SHERIDAN DRIVE , 
9920,1803146,6/21/2018,STREET ,Bronx,  BRONX ,  2123 GLESON AVE , 
9921,1803148,6/21/2018,UNDERGROUND STRUCTURE ,New York,  MANHATTAN ,  241 WEST 38TH STREET , 
9922,1803149,6/21/2018,NATIONAL GRID ,Nassau,  HICKSVILLE ,  175 EAST OLD COUNTRY ROAD , 
9923,1803150,6/21/2018,AMG RETAIL I LLC #539 - FOOD BAG CITGO ,Onondaga,  SYRACUSE ,  4137 WEST GENESEE ST , 
9924,1803151,6/21/2018,MEENAN OIL (DRILL ONLY) ,Nassau,  WANTAGH ,  3020 BURNS AVENUE , 
9925,1803152,6/21/2018,NICE N EASY # 7622 ,Seneca,  SENECA FALLS ,  1347 STATE ROUTE 414 , 
9926,1803153,6/21/2018,COMMERCIAL ,Rockland,  SPRING VALLEY ,  300 NORTH MAIN ST , 
9927,1803154,6/21/2018,ORANGE AND ROCKLAND UTIL ,Orange,  CHESTER ,  12 ELKAY DR , 
9928,1803155,6/21/2018,RESIDENTIAL ,Broome,  BINGHAMTON ,  1784 PECKHAM RD , 
9929,1803156,6/21/2018,CON ED ,Westchester,  NEW ROCHELLE ,  110 POND VIEW LANE , 
9930,1803157,6/21/2018,TRANSFORMER ,Westchester,  WHITE PLAINS ,  BARKER AVE AND CHURCH ST , 
9931,1803158,6/21/2018,NIMO TRUCK ,Genesee,  BATAVIA ,  7690 STATE ST RD , 
9932,1803159,6/21/2018,MVA ,Rensselaer,  NASSAU ,  3060 US RTE 20 , 
9933,1803160,6/21/2018,RESIDENTIAL - UST ,Westchester,  MOUNT VERNON ,  117 BROAD STREET EAST , 
9934,1803162,6/21/2018,OSWEGO CO MIX PLANT (BLACKTOP) ,Oswego,  HASTINGS ,  RTE 11 , 
9935,1803161,6/21/2018,MENDAL POLLAK ,Rockland,  SUFFERN ,  7 POST LANE NORTH , 
9936,1803163,6/21/2018,FARM PRIDE ,Jefferson,  BELLEVILLE ,  8014 STATE ROUTE 289 , 
9937,1803164,6/21/2018,ECD SERVICES MVA ,Tompkins,  NEWFIELD ,  1906 ELMIRA RD , 
9938,1803165,6/21/2018,NATIONAL GRID PADMOUNT1189 R4 ,Erie,  CHEEKTOWAGA ,  150 NORTH AIRPORT DR , 
9939,1803166,6/21/2018,LEMISCHAK RES ,Putnam,  CARMEL ,  31 VALHALLA RD , 
9940,1803167,6/21/2018,ACE CARTING ,Washington,  FORT ANN ,  10913 ST RTE 149 , 
9941,1803169,6/21/2018,FORMER CUMBERLAND STATION/NEW CARMAX ,Erie,  AMHERST ,  1893 NIAGARA FALLS BLVD. , 
9942,1803168,6/21/2018,RESIDENCE ,Dutchess,  MILLBROOK ,  21 HORSESHOE RD , 
9943,1803170,6/21/2018,HAZZARD RESIDENCE ,Suffolk,  MEDFORD ,  20 NARRAGANSETT AVENUE , 
9944,1803171,6/21/2018,PILOT TRAVEL CENTER #322 ,Steuben,  KANONA ,  7767 STATE ROUTE 53 , 
9945,1803172,6/21/2018,HIGHWAY PAVEMENT ,Suffolk,  BAYPORT ,  WB SUNRISE HIGHWAY WAVERLY/ NICHOLS ROAD , 
9946,1803173,6/21/2018,HIGHWAY ,Suffolk,  BAYPORT ,  SUNRISE HIGHWAY AND NICHOLS RD , 
9947,1803174,6/21/2018,KRZYZCZUK RESIDENCE ,Orange,  GOSHEN ,  367 MOUNT EVE RD , 
9948,1803175,6/21/2018,FR SMITH AND SONS INC ,Warren,  BOLTON LANDING ,  36 SAGAMORE RD , 
9949,1803176,6/21/2018,GOMES RESIDENCE ,Suffolk,  EAST MORICHES ,  16 LINDA LANE , 
9950,1803177,6/21/2018,RESIDENTIAL - UST ,Westchester,  SOUTH SALEM ,  14 LOWER SALEM ROAD , 
9951,1803178,6/21/2018,NAT GRID ,Columbia,  CLAVERACK ,  POLE 191-C RTE 9H- STH RTE 66 , 
9952,1803179,6/21/2018,WF INDUSTRIAL I LLC ,Kings,  BROOKLYN ,  554 COZINE AVE , 
9953,1803180,6/21/2018,WF INDUSTRIAL I LLC ,Kings,  BROOKLYN ,  578 COZINE AVE , 
9954,1803181,6/21/2018,REIMBAUER ,Orange,  NEWBURGH ,  71 FAR HORIZONS DRIVE , 
9955,1803182,6/21/2018,BEHIND JS WATKINSON ,Saratoga,  HALFMOON ,  RT 9 , 
9956,1803183,6/21/2018,COLD SPRING MOTORS ,Suffolk,  COLD SPRING HARBOR ,  27 HARBOR RD , 
9957,1803184,6/21/2018,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING , 
9958,1803185,6/21/2018,SOIL/STREAM ,Oswego,  HANNIBAL ,  72 SCOTT DRIVE , 
9959,1803186,6/21/2018,RESIDENCE ,Suffolk,  BRENTWOOD ,  112 NOBLE STREET , 
9960,1803187,6/22/2018,XPO TERMINAL ,Orange,  MONTGOMERY ,  120 NEELYTOWN RD , 
9961,1803188,6/22/2018,ROADWAY ,Suffolk,  ISLIP ,  BEAVER DAM RD/ISLIP AVENUE , 
9962,1803190,6/22/2018,CLIFF HOLLOW ,Warren,  LAKE GEORGE ,  CLIFF HOLLOW AND RT 9 L NEAR DUNUMBS BAY , 
9963,1803191,6/22/2018,ROADSIDE ,Suffolk,  RONKONKOMA ,  2401 OCEAN AVENUE , 
9964,1803192,6/22/2018,UNKNOWN ,Nassau,  SYOSSET ,  SOUTH OYSTER BAY ROAD , 
9965,1803193,6/22/2018,CASELLA WASTE FACILITY ,St Lawrence,  POTSDAM ,  472 WEST PARISHVILLE ROAD , 
9966,1803194,6/22/2018,TACERES RES ,Rockland,  POMONA ,  19 BEAVER DAM RD , 
9967,1803195,6/22/2018,AIRPORT HANGER 6 RAMP ,Westchester,  WEST HARRISON ,  38 LOOP RD , 
9968,1803197,6/22/2018,FEEDER CANAL ROADWAY ,Oneida,  BOONVILLE ,  CANAL TOEPATH /SARGENT RD , 
9969,1803196,6/22/2018,PESCATELLO - UST ,Westchester,  SCARSDALE ,  8 RODNEY ROAD , 
9970,1803199,6/22/2018,RESIDENTIAL ,Cattaraugus,  CATTARAUGUS ,  150 NORTH MAIN ST , 
9971,1803198,6/22/2018,MVA ONTO ROBERT CAVANNAH PROPERTY ,Niagara,  RANSOMVILLE ,  2849 LOWER MOUNTAIN RD , 
9972,1803200,6/22/2018,YE RESIDENCE ,Nassau,  SEAFORD ,  2220 WASHINGTON AVENUE , 
9973,1803201,6/22/2018,ALBANESE PROPERTY ,Suffolk,  MEDFORD ,  339 MILL RD , 
9974,1803202,6/22/2018,CLING ENERGY ,Herkimer,  GERMAN FLATS ,  JOSLIN RD AND BARRINGER RD , 
9975,1803203,6/22/2018,BEST WESTERN MOTEL ,Nassau,  ROCKVILLE CENTRE ,  173 SUNRISE HIGHWAY , 
9976,1803204,6/22/2018,COMMERCIAL ,Albany,  ALBANY ,  1268 BROADWAY , 
9977,1803205,6/22/2018,CASSELA WASTE ,Saratoga,  GANESVOORT ,  100 WASHBURN RD , 
9978,1803206,6/22/2018,DOCTOR OFFICE ,Suffolk,  BAY SHORE ,  180 EAST MAIN STREET , 
9979,1803207,6/22/2018,COLLEGE ,Rensselaer,  TROY ,  80 VANDENBURGH AVE , 
9980,1803208,6/22/2018,COMMERCIAL ,St Lawrence,  LISBON ,  646 BULL RUN ROAD , 
9981,1803209,6/22/2018,RESIDENCE ,New York,  NEW YORK ,  27 WEST 69TH ST , 
9982,1803210,6/22/2018,VEHICLE ACCIDENT ,Putnam,  BREWSTER ,  DOANSBURG RD , 
9983,1803211,6/22/2018,PSEG LI LOADING DOCK ,Suffolk,  GREENLAWN ,  288 PULASKI RD , 
9984,1803212,6/22/2018,PAVED ROADWAY ,Onondaga,  NORTH SYRACUSE ,  305 REBECCA ST , 
9985,1803213,6/22/2018,SCHENECTADY YACHT CLUB /MOHAWK RIVER ,Saratoga,  CLIFTON PARK ,  MOHAWK RIVER , 
9986,1803219,6/22/2018,RESIDENCE ,Niagara,  NIAGARA FALLS ,  9020 CAYUGA DRIVE , 
9987,1803214,6/22/2018,QUAKER AVE EXIT ,Orange,  CORNWALL ,  RT 9W NORTHBOUND , 
9988,1803215,6/22/2018,EX GAS STATION; HISTORIC ,Rensselaer,  TROY ,  390 SECOND ST , 
9989,1803216,6/22/2018,EXPRESS MART ,Chemung,  HORSEHEADS ,  2150 GRAND CENTRAL AVE , 
9990,1803217,6/22/2018,RESIDENTIAL ,Queens,  QUEENS ,  37-80 REVIEW AVE OPPOSITE THE CEMENTERY , 
9991,1803218,6/22/2018,INTERSTATE 90 ,Albany,  ALBANY ,  MM 149.5 WESTBOUND , 
9992,1803220,6/22/2018,STEEPLECHASE APTS ,Onondaga,  CAMILLUS ,  407 ANSONIA COURT , 
9993,1803221,6/22/2018,ROADWAY ; COBBLESTONE ,New York,  MANHATTAN ,  WEST 160TH BEW ST NICHOLAS & EDGECOMB AVE , 
9994,1803222,6/22/2018,KOULOUMBINI RESIDENCE ,Suffolk,  HAMPTON BAYS ,  48 NORTH ROAD , 
9995,1803223,6/22/2018,POLE # 9977 IN FRONT OF ,Richmond,  STATEN ISLAND ,  73 MONROE AVE , 
9996,1803224,6/23/2018,SOIL ,Genesee,  BYRON ,  6418 WARBOYS RD , 
9997,1803225,6/23/2018,PAVEMENT ,Orleans,  MEDINA ,  1006 WEST AVE , 
9998,1803226,6/23/2018,DERAILMENT ,Albany,  SELKIRK ,  1 BELL CROSSING , 
9999,1803227,6/23/2018,STORM DRAIN ,Onondaga,  SYRACUSE ,  53 INDUSTRIAL DR , 
10000,1803228,6/23/2018,COMMERCIAL PROPERTY/FILL SITE ,Genesee,  BATAVIA ,  5099 CLINTON STREET (BEHIND) , 
10001,1803229,6/23/2018,HANGER 6 RAMP ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
10002,1803230,6/23/2018,CONCRETE ,Onondaga,  SYRACUSE ,  800 ERIE BLVD WEST , 
10003,1803231,6/23/2018,COUNTY WASTE ,Saratoga,  BALLSTON SPA ,  15 KNOLLWOOD HOLLOW TERRACE , 
10004,1803232,6/23/2018,NATIONAL GRID ,Warren,  GLENS FALLS ,  SHERMAN AVE AND QUADE , 
10005,1803233,6/23/2018,ALEXANDRIA BAY VILLAGE DOCKS ,Jefferson,  ALEXANDRIA ,  JAMES STREET , 
10006,1803234,6/23/2018,NATIONAL GRID POLE 29 SOIL SIDE WALK ,Warren,  GLENS FALLS ,  SHERMAN AVE AND CLAYTON , 
10007,1803235,6/23/2018,DAMUTH PROPERTY ,Lewis,  MARTISBURG ,  ALGER ROAD , 
10008,1803236,6/23/2018,SANDBAR ,Suffolk,  COLD SPRING HARBOR ,  55 MAIN STREET , 
10009,1803237,6/24/2018,MANHOLE 23153 ,Bronx,  BRONX ,  SHERMAN AVE AND E 163RD ST , 
10010,1803238,6/24/2018,SOIL ,Otsego,  ROSEBOOM ,  796 MIDDLEFIELD RD , 
10011,1803239,6/24/2018,NATIONAL GRID ,Saratoga,  BALLSTON SPA ,  145 CRAMER RD , 
10012,1803240,6/24/2018,LYNCH ,Orange,  WALDEN ,  40 MAID STONE DRIVE , 
10013,1803241,6/24/2018,PAVEMENT SOIL ,Orange,  PORT JERVIS ,  37 SOUTH MAPLE ST , 
10014,1803242,6/24/2018,CSO 006 GORGE PUMP STATION ,Niagara,  NIAGARA FALLS ,  WASTE WATER RD , 
10015,1803243,6/24/2018,HOME ,Monroe,  SCOTTSVILLE ,  1964 WHEATLAND CENTER RD , 
10016,1803244,6/24/2018,SPEEDWAY ,Ulster,  KINGSTON ,  416 STATE ROUTE 28 , 
10017,1803245,6/24/2018,PAVEMENT ,Sullivan,  FALLSBURG ,  5 BRICKMAN ROAD , 
10018,1803246,6/24/2018,TRANSFORMER - UNDERGROUND ,Rockland,  NEW CITY ,  39 JOAN DR , 
10019,1803247,6/24/2018,MIXED USE BLDG VS VEHICLE ,Rockland,  NYACK ,  220 MAIN ST , 
10020,1803248,6/24/2018,MM 276.5 EASTBOUND (EXIT 34A RAMP) ,Onondaga,  Dewitt ,  I-90 - NYS Thruway , 
10021,1803249,6/24/2018,SHEPARD RESIDENCE ,Orange,  GODEFFROY ,  23 GRAHAN AVE , 
10022,1803250,6/24/2018,UNDERGROUNDS TRANS ,Rockland,  CONGERS ,  10 WESLEY CT , 
10023,1803251,6/24/2018,ROADWAY ,Westchester,  HARRISON ,  MAMARONECK AVE @ UNION AVE , 
10024,1803277,6/25/2018,UNION SPRINGS ,Cayuga,  UNION SPRINGS ,  934 CREAGER RD , 
10025,1803252,6/25/2018,POLE ,Rockland,  SUFFERN ,  1 FOXWOOD AVE , 
10026,1803253,6/25/2018,WESTCHESTER COUNTY AIRPORT ,Westchester,  WEST HARRISON ,  EMER STAGING AREA , 
10027,1803254,6/25/2018,2738 COUNTY ROUTE 12 ,Oswego,  CENTRAL SQUARE ,  2738 COUNTY ROUTE 12 , 
10028,1803255,6/25/2018,LAKE ONTARIO ,Jefferson,  HENDERSON ,  13471 COUNTY ROUTE 123 , 
10029,1803256,6/25/2018,1702 ST PAUL STREET ,Monroe,  ROCHESTER ,  1702 ST PAUL ST , 
10030,1803257,6/25/2018,UNKNOWN ,Suffolk,  EAST PATCHOGUE ,  ORCHID/HEDGES AVENUE , 
10031,1803258,6/25/2018,RESIDENTIAL ,Rockland,  SLOATSBURG ,  33 EAGLE VALLEY RD , 
10032,1803259,6/25/2018,RELIANCE FLUID TECHNOLOGIES ,Niagara,  NIAGARA FALLS ,  3943 BUFFALO AVE` , 
10033,1803260,6/25/2018,NATIONAL GRID ,Genesee,  BATAVIA ,  178 WASHINGTON AVE , 
10034,1803261,6/25/2018,UNKNOWN ,Suffolk,  QUOGUE ,  NE CORNER OF MTK HWY/JESSUP AVE , 
10035,1803262,6/25/2018,BRENTWOOD YARD ,Suffolk,  BRENTWOOD ,  1650 ISLIP AVENUE , 
10036,1803263,6/25/2018,CITY OF BUFFALO ,Erie,  BUFFALO ,  1516 NIAGARA , 
10037,1803264,6/25/2018,PAVEMENT ,Queens,  QUEENS ,  ATLANTIC AVE AND 111TH ST , 
10038,1803265,6/25/2018,VAULT ,Westchester,  YONKERS ,  SOUTH BROADWAY AND HUDSON ST , 
10039,1803268,6/25/2018,KOUNTRY STOP GAS STATION ,Seneca,  GENEVA ,  4477 RTE 96A , 
10040,1803266,6/25/2018,HANSON CONCRETE MVA ,Ontario,  NAPLES ,  NEAR 7584 HICKORY BOTTOM ROAD , 
10041,1803267,6/25/2018,BASEMENT ,Queens,  FLUSHING ,  7559 188 ST , 
10042,1803269,6/25/2018,HOME ,Putnam,  GARRISON ,  40 DANCING ROCK RD , 
10043,1803270,6/25/2018,COMMERCIAL ,New York,  MANHATTAN ,  EAST 37TH ST AND FIRST AVE , 
10044,1803271,6/25/2018,COMMERCIAL USTS ,Westchester,  NEW ROCHELLE ,  60-70 LOCUST AVE , 
