,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
7208,2301363,5/18/2023,SHERIDAN - UST ,Westchester,  YONKERS ,  242 DEVOE AVE , 
7209,2301364,5/18/2023,COMMERCIAL ,Westchester,  PEEKSKILL ,  301 NORTH DIVISION STREET , 
7210,2301365,5/18/2023,NYSEG VAULT TRANSFORMERS SPILL ,Broome,  BINGHAMTON ,  23 CHENANGO ST / 89 CHENANGO ST , 
7211,2301366,5/18/2023,MARLENA�S YACHT CLUB ,Suffolk,  MONTAUK ,  408 WEST LAKE DRIVE , 
7212,2301367,5/18/2023,FROM FEEDER - CRACK IN STREET ,New York,  MANHATTAN ,  1ST AVE AND 104 ST , 
7213,2301368,5/18/2023,PAVEMENT AND SOIL ,Schenectady,  ROTTERDAM ,  54 DUANESBURG ROAD , 
7214,2301369,5/18/2023,JEROME SR APARTMENTS ,Genesee,  BATAVIA ,  16 BANK ST , 
7215,2301370,5/18/2023,RESIDENTIAL APT COMPLEX - EAST COAST PETROL ,Queens,  HOWARD BEACH ,  89-16 155 AVENUE , 
7216,2301371,5/18/2023,SUNOCO FOOD MART ,Erie,  AMHERST ,  665 MILLERSPORT HIGHWAY , 
7217,2301372,5/18/2023,ADMAR CONSTRUCTION EQUIPMENT AND SUPPLIES ,Albany,  LATHAM ,  878 ALBANY SHAKER RD , 
7218,2301373,5/18/2023,RG&E TRANSFORMER ,Monroe,  WEBSTER ,  1090 HREZENTVIEW LANE , 
7219,2301374,5/18/2023,NAT GRID ,Albany,  DELMAR ,  261 ELM AVE , 
7220,2301375,5/18/2023,HOTEL ,New York,  MANHATTAN ,  517 LEXINGTON AVE , 
7221,2301376,5/18/2023,INDUSTRIAL ,Dutchess,  HOPEWELL JUNCTION ,  2070 ROUTE 52 , 
7222,2301377,5/18/2023,EAST PARKING LOT ,Montgomery,  GLEN ,  151 RIVERSIDE , 
7223,2301378,5/18/2023,GALLO MVA ,Delaware,  WALTON ,  STATE RT206 , 
7224,2301379,5/18/2023,FENIX PARTS- FORMERLY A&P AUTOPARTS ,Wayne,  PALMYRA ,  2384 CREEK ROAD , 
7225,2301380,5/19/2023,NATIONAL GRID POLE 68 ,Lewis,  PORT LEYDEN ,  3928 MARMON RD , 
7226,2301381,5/19/2023,DELAWARE CO LANDFILL ,Delaware,  WALTON ,  32230 ST RT 10 , 
7227,2301382,5/19/2023,BUNTING - BASEMENT AST ,Westchester,  WHITE PLAINS ,  18 BELDING AVE , 
7228,2301383,5/19/2023,CASELLA WASTE ,Rensselaer,  HOOSICK FALLS ,  4700 NY RT 7 , 
7229,2301384,5/19/2023,RESIDENTIAL (THE WOODLANDS PARK) ,Niagara,  LOCKPORT ,  151 CRESTWOOD DRIVE , 
7230,2301385,5/19/2023,COMMERCIAL ,Niagara,  NIAGARA FALLS ,  4501 ROYAL AVENUE , 
7231,2301386,5/19/2023,RESIDENTIAL ,Richmond,  STATEN ISLAND ,  266 BRYANT AVE , 
7232,2301387,5/19/2023,YOZZO RESIDENCE ,Dutchess,  WAPPINGERS FALLS ,  16 THORN ACRES DR , 
7233,2301388,5/19/2023,COOL WHIP PLANT BY PUMP HOUSE ,Livingston,  AVON ,  140 SPRING ST , 
7234,2301389,5/19/2023,WILKINS MANURE COMPLAINT ,Steuben,  BATH ,  COCHRANE ROAD/TURNPIKE ROAD , 
7235,2301390,5/19/2023,SOIL ,Nassau,  GARDEN CITY PARK ,  141 HERRICKS ROAD , 
7236,2301391,5/19/2023,RESIDENTIAL ,Ulster,  DENNING ,  5317 RED HILL ROAD , 
7237,2301392,5/19/2023,SOIL ,Putnam,  MAHOPAC ,  218 NORTH VIEW DRIVE , 
7238,2301394,5/19/2023,AMAZING GRACE CHURCH - UST ,Orange,  PINE BUSH ,  20 WARN AVE , 
7239,2301395,5/19/2023,SEWAGE COMPLAINT ,Sullivan,  WHITE SULFER SPRINGS ,  3274 NY ROUTE 52 , 
7240,2301396,5/19/2023,STREET ,Queens,  QUEEN ,  UNION TRNPK 255 AND 256 ST WB , 
7241,2301397,5/19/2023,SOIL ,Hamilton,  morehouse ,  117 leons road , 
7242,2301398,5/19/2023,RESIDENTIAL ,Wyoming,  WARSAW ,  401 NORTH MAIN STREET , 
7243,2301399,5/19/2023,IN CREEK ,Kings,  BROOKLYN ,  KAISER PARK (2529 NEPTUNE AVE) , 
7244,2301400,5/19/2023,VEHICLE FIRE ,Suffolk,  WEST BABYLON ,  SOUTHERN ST PARWAY WSTNBD EXIT 36 , 
7245,2301401,5/19/2023,CONCRETE PAD- TANK/DISPENSER ,Washington,  FORT ANN ,  11342 STATE RT 149 , 
7246,2301402,5/19/2023,ONTARIO COUNTY LANDFILL ,Ontario,  STANLEY ,  1879 STATE ROUTE 5&20 , 
7247,2301404,5/19/2023,ONTARIO COUNTY LANDFILL ,Ontario,  STANLEY ,  1879 STATE ROUTES 5&20 , 
7248,2301403,5/19/2023,CANACADA STREAM ,Allegany,  ALFRED ,  DRAIN AT SAXTON DR AND MAIN ST , 
7249,2301405,5/19/2023,GRASS SHOULDER ,Nassau,  HEMPSTEAD ,  LOOP PARKWAY W BOUND RIGHT SHOULDER , 
7250,2301406,5/19/2023,WESTCHESTER AIRPORT GATE 3 ,Westchester,  WHITE PLAINS ,  AIRPORT ROAD , 
7251,2301407,5/19/2023,TSC INDUSTRY RETENTION POND ,Monroe,  ROCHESTER ,  400 TRABOLD RD , 
7252,2301408,5/19/2023,CUMBERLAND FARMS ,Washington,  hudson falls ,  72 main st , 
7253,2301409,5/19/2023,MVA ON I-287 ,Westchester,  GREENBURGH ,  I-287 EASTBOUND MM 2.5 EXIT 5 , 
7254,2301410,5/19/2023,COMMERCIAL ,Queens,  ASTORIA ,  1801 20TH AVE , 
7255,2301411,5/19/2023,ROOM ,Oneida,  ROME ,  1 REVERE PARK , 
7256,2301412,5/20/2023,OIL ,Sullivan,  WURTSBORO ,  9 OAK LANE , 
7257,2301413,5/20/2023,COUNTY DPF ,Chautauqua,  FALCONER ,  454 WORK ST , 
7258,2301414,5/20/2023,BRACE ROAD ,Ontario,  CANANDAIGUA ,  BRACE RD , 
7259,2301415,5/20/2023,PSEG LI ,Nassau,  VALLEY STREAM ,  BROOKFIELD RD AND DAWSON DR , 
7260,2301416,5/20/2023,IN THE AREA OF ,Saratoga,  saratoga springs ,  184 south broadway rt 9 , 
7261,2301417,5/20/2023,AIRPORT ,Onondaga,  SYRACUSE ,  1000 COLONEL EILEEN BLVD , 
7262,2301418,5/20/2023,PSEG LI ,Suffolk,  PECONIC ,  42155 MAIN RD , 
7263,2301419,5/20/2023,HUDSON RIVER ,Dutchess,  POUGHKEEPSIE ,  41 DEG 39.137N; 73 DEG 56.617W , 
7264,2301442,5/20/2023,NY/NJ BIGHT ,Nassau,  HEMPSTEAD ,  SURFACE WATER , 
7265,2301420,5/20/2023,SUNOCO LOCATION ,Monroe,  ROCHESTER ,  2499 EAST HENRIETTA RD , 
7266,2301421,5/21/2023,CUMBERLAND FARMS ,Suffolk,  COMMACK ,  695 COMMACK RD , 
7267,2301422,5/21/2023,PAPER MILL ,Essex,  TICONDEROGA ,  568 SHORE AIRPORT RD , 
7268,2301431,5/21/2023,CAR IN BLACK RIVER ,Lewis,  LYONS FALLS ,  DAVIS BRIDGE ROAD , 
7269,2301423,5/21/2023,RESIDENTIAL BUNGALOW ,Sullivan,  FALLSBURG ,  85 WORTZMAN RD , 
7270,2301424,5/21/2023,PADMOUNT TRANSFORMER ,Orange,  MIDDLETOWN ,  11 WEATHER VANE WAY , 
7271,2301425,5/21/2023,KEETON PROPERTY / NYSEG ,Ontario,  GENEVA ,  2938 COUNTY RD 6 , 
7272,2301426,5/21/2023,3262 CUMBERLAND FARMS ,Suffolk,  MANORVILLE ,  498 COUNTY ROUTE 111 , 
7273,2301780,5/21/2023,ALAIMO BOAT ,Monroe,  FAIRPORT ,  ERIE CANAL , 
7274,2301427,5/21/2023,TRIBUTARY TO FELTS MILLS CREEK ,Jefferson,  BLACK RIVER ,  22341 COUNTY RTE 144 , 
7275,2301428,5/22/2023,NFI TRUCK SADDLE TANK LEAKING ,Broome,  BINGHAMTON ,  2 INDUSTRIAL PARK DR (LOVES TRAVEL CENTER) , 
7276,2301429,5/22/2023,KAISER PARK ,Kings,  BROOKLYN ,  NEPTUNE AVE , 
7277,2301430,5/22/2023,STRAUSS RESIDENCE ,Steuben,  BRANCHPORT ,  NORTH OF 16438 WEST LAKE ROAD , 
7278,2301432,5/22/2023,RESIDENTIAL ,Niagara,  WHEATFIELD ,  SPILL ACROSS ON CHURCH ROAD FROM 6964 WARD ROAD , 
7279,2301433,5/22/2023,LAYDOWN YARD ,Greene,  ATHENS ,  9564 ROUTE 9W , 
7280,2301435,5/22/2023,HIGHLAND FACILITY LANDFILL ,Allegany,  ANGELICA ,  6653 HERDMAN RD , 
7281,2301434,5/22/2023,ROADWAY ,Westchester,  YONKERS ,  55 SCHOOL STREET , 
7282,2301436,5/22/2023,PSEG TRANSFORMER ,Nassau,  SYOSSET ,  28 HOLLY DR , 
7283,2301437,5/22/2023,RESIDENTIAL ,Orange,  FLORIDA ,  17 REGELSKI DRIVE , 
7284,2301438,5/22/2023,MICHELS JOBSITE ,St Lawrence,  MASSENA ,  15121 STATE HIGHWAY 37 , 
7285,2301439,5/22/2023,UNKNOWN COMMERCIAL BUSINESS ,Onondaga,  SYRACUSE ,  606 NORTH STATE ST , 
7286,2301440,5/22/2023,COMMERCIAL ,Albany,  MANANDS ,  47 BROADWAY , 
7287,2301441,5/22/2023,RESIDENTIAL ,Yates,  JERUSELUM ,  5811 EAST BLUFF DRIVE , 
7288,2301443,5/22/2023,COMMERCIAL ,Erie,  HAMBURG ,  152 PLEASANT ROAD , 
7289,2301444,5/22/2023,DRUM RUN ,Kings,  BROOKLYN ,  GEORGIA AVE , 
7290,2301445,5/22/2023,COMMERCIAL ,Columbia,  HUDSON ,  735 COLUMBIA STREET , 
7291,2301446,5/22/2023,CLOSEST ADDRESS ,Schenectady,  Pattersonville ,  925 Levey Rd , 
7292,2301456,5/22/2023,GULF STATION ,Rockland,  NANUET ,  1 EAST ROUTE 59 , 
7293,2301447,5/22/2023,RESIDENTIAL ,New York,  HARLEM ,  202 W 137TH ST , 
7294,2301448,5/22/2023,RESIDENTIAL ,Putnam,  MAHOPAC ,  31 EAST LOVELL STREET , 
7295,2301449,5/22/2023,TANK REMOVAL WITH CONTAMINATION ,Monroe,  ROCHESTER ,  556 NORTON ST , 
7296,2301450,5/22/2023,MOTORCYCLE FIRE ,Jefferson,  HENDERSON ,  RADAR ROAD , 
7297,2301452,5/22/2023,RICHMOND HILL SIGNAL YARD ,Queens,  RICHMOND HILL ,  91-6 132ND ST , 
7298,2301451,5/22/2023,RESIDENTIAL ,Sullivan,  WOODBURNE ,  2 HILLSIDE DRIVE , 
7299,2301453,5/22/2023,RESIDENTIAL - UST ,Westchester,  YORKTOWN ,  1860 FRENCH HILL RD , 
7300,2301455,5/22/2023,IN STREET ,Madison,  CANASTOTA ,  106 HICKORY ST , 
7301,2301454,5/22/2023,SM520-SCHOOL BLDG - RITEWAY ,New York,  MANHATTAN ,  411 PEARL ST , 
7302,2301457,5/22/2023,BOSHNACK RESIDENCE ,Nassau,  OCEANSIDE ,  3205 JUDITH LANE , 
7303,2301458,5/22/2023,SECKLE RESIDENCE ,Seneca,  OVID ,  IAO 6936 RT 96 , 
7304,2301459,5/22/2023,PRIVATE RESD DRIVEWAY ,Richmond,  STATEN ISLAND ,  7 MONAHAN AVE , 
7305,2301460,5/22/2023,CAZENOVIA LAKE ,Madison,  CAZENOVIA ,  LAKELAND PARK BEACH , 
7306,2301461,5/22/2023,PSEG LI ,Nassau,  FRANKLIN SQUARE ,  751 MAGNOLIA DR , 
7307,2301462,5/22/2023,KAPLAN - UST ,Westchester,  LEWISBORO ,  150 KITCHAWAN RD , 
7308,2301463,5/22/2023,REEVES FARMS TRUCKING EXCAVATOR FIRE ,Tompkins,  LANSING ,  1311 STATE HIGHWAY 34 (AUBURN RD) , 
7309,2301464,5/22/2023,O&R UTILITIES ,Rockland,  NANUET ,  61 EAGLE RIDGE WAY , 
7310,2301465,5/23/2023,DOLAMITE FACTORY ,Monroe,  ROCHESTER ,  1085 BUFFALO RD , 
7311,2301466,5/23/2023,ROADWAY ,Sullivan,  CLARYVILLE ,  2554 FROST VALLEY ROAD , 
7312,2301467,5/23/2023,ROSA'S MOTORCYCLE ,Suffolk,  HUNTINGTON ,  540 NEW YORK AVE , 
7313,2301468,5/23/2023,CHANCELLOR APARTMENTS ,Oneida,  UTICA ,  417 BLEECKER STREET , 
7314,2301469,5/23/2023,COMMERCIAL ,Suffolk,  EAST SETAUKET ,  273 MAIN ST , 
7315,2301470,5/23/2023,RESIDENTIAL ,Bronx,  BRONX ,  4515 DOUGLAS AVE , 
7316,2301471,5/23/2023,DRILL - KINGSTON POINT TERMINAL ,Ulster,  KINGSTON ,  DRILL DRILL - 2 DELAWARE AVE , 
7317,2301472,5/23/2023,ROADWAY ,Oneida,  UTICA ,  CORNER OF GENESEE ST AND MEMORIAL PARKWAY , 
7318,2301473,5/23/2023,RESIDENTIAL ,Nassau,  SEAFORD ,  704 KILDARE CRESCENT , 
7319,2301474,5/23/2023,NYSEG PAD MOUNT TRANSFORMER ,Tompkins,  TRUMANSBURG ,  100 WHIG STREET , 
7320,2301475,5/23/2023,RESIDENTIAL ,Genesee,  PAVILION ,  11076 LAKE STREET , 
7321,2301476,5/23/2023,INDUSTRIAL ,Erie,  ORCHARD PARK ,  3875 CALIFORNIA RD , 
7322,2301477,5/23/2023,7-11 35120 ,Livingston,  LEICESTER ,  189 MAIN ST , 
7323,2301478,5/23/2023,FORMER PBS - ABANDONED USTS ,Westchester,  TUCKAHOE ,  125 COLUMBUS AVE , 
7324,2301479,5/23/2023,DRUM RUN ,Queens,  QUEENS ,  5709 PRESTON COURT , 
7325,2301480,5/23/2023,CRYSTAL CLEAN PARKING LOT ,Nassau,  FARMINGDALE ,  13 PICONE BLVD , 
7326,2301481,5/23/2023,RESIDENTIAL ,Putnam,  PUTNAM VALLEY ,  370 LAKE SHORE ROAD , 
7327,2301482,5/23/2023,RESIDENTIAL ,Suffolk,  COMMACK ,  58 ASTOR COURT , 
7328,2301483,5/23/2023,PADMOUNT TRANSFORMER ,Rockland,  NANUET ,  174 HILLTOP TERRACE , 
7329,2301485,5/23/2023,MOUNTAINSIDE FARMS MVA ,Greene,  ASHLAND ,  11785 RT 23 , 
7330,2301484,5/23/2023,TRANSFORMER ,Rockland,  NANUET ,  189 MOUNTAIN TERRACE , 
7331,2301486,5/23/2023,RESIDENTIAL - TTF ,Westchester,  NEW ROCHELLE ,  12 LONGVUE AVE , 
7332,2301487,5/23/2023,COMMERCIAL ,Suffolk,  NORTHPORT ,  11 BAYVIEW AVE , 
7333,2301488,5/23/2023,WHERE THE PAN IS ,Washington,  hudson falls ,  134 john st , 
7334,2301489,5/23/2023,FARM TRACTOR FIRE ,Monroe,  PERINTON ,  FIELD BEHIND CAYWOOD LANE , 
7335,2301490,5/23/2023,ROSENZWEIG - UST ,Westchester,  SCARSDALE ,  17 MORRIS LANE SOUTH , 
7336,2301491,5/23/2023,VERIZON FACILITY ,Rensselaer,  VALLEY FALLS ,  14 CHARLES ST , 
7337,2301492,5/23/2023,APT COMPLEX ,Queens,  ASTORIA ,  3083 CRESCENT ST , 
7338,2301494,5/23/2023,RESIDENTIAL TRANSFORMER ,Livingston,  CALEDONIA ,  631 COONEY RD , 
7339,2301493,5/23/2023,DRUM RUN ,Kings,  BROOKLYN ,  LEVONIA AVE BW HENDRIX ST AND SCHENCK AVE , 
7340,2301495,5/23/2023,MVA AT LOCATION ,Dutchess,  NORTHEAST ,  203 SMITHFIELD RD , 
7341,2301497,5/23/2023,COMMERCIAL ,Saratoga,  clifton park ,  1208 rt 146 , 
7342,2301498,5/23/2023,GOODNOUGH MARINA ,Jefferson,  SANDY CREEK ,  9245 STATE RT 3 , 
7343,2301499,5/23/2023,RESIDENTIAL ,Suffolk,  BAY SHORE ,  1258 SAXON AVE. , 
7344,2301500,5/23/2023,MVA - CAR LEAKING IN GARAGE ,Westchester,  SOMERS ,  731 HERTITAGE HILLS , 
7345,2301501,5/23/2023,RESIDENTIAL ,Dutchess,  RHINEBECK ,  169 PELLS ROAD , 
7346,2301502,5/23/2023,LITT RESIDENCE ,Nassau,  OCEANSIDE ,  441 ANTHONY ST , 
7347,2301504,5/23/2023,COMMERCIAL( BANK OF AMERICA) ,Richmond,  STATEN ISLAND ,  10 TELEPORT DRIVE , 
7348,2301505,5/23/2023,PENSKE COMMERCIAL PBS SITE ,Erie,  BUFFALO ,  1300 WILLIAMS ST , 
7349,2301506,5/23/2023,ROADWAY ,Queens,  QUEENS ,  65TH ROAD AND SAUNDERS STREET , 
7350,2301507,5/23/2023,TJ ULTIMATE AUTO REPAIR FIRE ,Chemung,  ELMIRA ,  1053 MAIN STREET , 
7351,2301508,5/23/2023,ON THE ROAD INTERSECTION OF 65TH RD & SAUNDERS ST ,Queens,  QUEENS ,  65TH ROAD & SAUNDERS STREET , 
7352,2301509,5/23/2023,JACKSON RESIDENCE ,Nassau,  LEVITTOWN ,  6 UNIVERSE DR , 
7353,2301511,5/23/2023,RESIDENTIAL ,Oneida,  TABERG ,  9425 GLEN MORE RD , 
7354,2301512,5/23/2023,RESIDENCE ,Nassau,  LEVITTOWN ,  6 UNIVERSE DR , 
7355,2301513,5/23/2023,COMMERCIAL ,Warren,  QUEENSBURY ,  208 KORENTH RD , 
7356,2301514,5/23/2023,APARTMENT BUILDING ,Suffolk,  PATCHOGUE ,  267 SOUTH OCEAN AVE , 
7357,2301515,5/24/2023,WESTCHESTER CO AIRPORT ,Westchester,  WHITE PLAINS ,  2 HANGAR ROAD , 
7358,2301516,5/24/2023,SUMMIT LUBRICANTS ,Genesee,  BATAVIA ,  4080 PEARL ST , 
7359,2301517,5/24/2023,FEEDER LEAK Q11 ,Queens,  QUEENS ,  34-58 VERNON BLVD TO 415 BRUCKNER BLVD , 
7360,2301518,5/24/2023,PASTERNACK RESIDENCE ,Nassau,  PLAINVIEW ,  32 BROOK PATH , 
7361,2301520,5/24/2023,AMERICAN BOAT WORKS ,Suffolk,  PATCHOGUE ,  200 WEST AVE; AT REAR , 
7362,2301519,5/24/2023,RIVER ,Otsego,  MT UPTON ,  ACROSS FROM 1736 ROUTE 8 , 
7363,2301521,5/24/2023,QUICK CHEK ,Orange,  MIDDLETOWN ,  751 RT 211 , 
7364,2301534,5/24/2023,RED ROCHESTER ,Monroe,  ROCHESTER ,  2419 ST. PAUL BLVD , 
7365,2301522,5/24/2023,MOHAWK ASPHALT EMULSIONS ,Schenectady,  SCOTIA ,  6 FREEMANS BRIDGE RD , 
7366,2301523,5/24/2023,NATIONAL GRID ,Schenectady,  GLENVILLE ,  633 SWAGGERTOWN RD , 
7367,2301524,5/24/2023,PALLET PLAIN J ,Schenectady,  ROTTERDAM ,  1128 DUANESBURG ROAD , 
7368,2301525,5/24/2023,WIN WASTE ENERGY PLANT ,Westchester,  PEEKSKILL ,  1 CHARLES POINT AVE , 
7369,2301526,5/24/2023,WC AIRPORT ,Westchester,  WHITE PLAINS ,  240 AIRPORT ROAD , 
7370,2301527,5/24/2023,SOIL ,Rockland,  NYACK ,  245 NORTH MIDLAND AVE , 
7371,2301528,5/24/2023,HILLTOP ENERGY TRUCK ,Herkimer,  FRANKFORT ,  NYS RT 5S , 
7372,2301529,5/24/2023,ROADWAY ,Oneida,  CHADWICKS ,  RED HILL RD/ONEIDA ST , 
7373,2301530,5/24/2023,PAVEMENT INTO DRAIN ,Nassau,  FARMINGDALE ,  100 WILLOW PARK CENTER , 
7374,2301531,5/24/2023,NEW FALLS HOME ,Schuyler,  MONTOUR FALLS ,  117 SCHUYLER ST , 
7375,2301532,5/24/2023,CSX CONCRETE ,Erie,  BUFFALO ,  1836 BROADWAY ST , 
7376,2301533,5/24/2023,BP COMMERCIAL ,Suffolk,  BOHEMIA ,  4909 SUNRISE HWY , 
7377,2301535,5/24/2023,KIMBERLY HOTEL ,New York,  MANHATTAN ,  145 E 50TH ST , 
7378,2301536,5/24/2023,FORMER PARKING LOT ,Cattaraugus,  SALAMANCA ,  138 MAIN ST , 
7379,2301537,5/24/2023,WESSON GROUP ,Montgomery,  AMSTERDAM ,  256 PATTERSONVILLE RD , 
7380,2301538,5/24/2023,INDUSTRIAL ,Ulster,  HIGHLAND ,  NEAR 196 PANCAKE HOLLOW ROAD , 
7381,2301540,5/24/2023,RESIDENTIAL ,Erie,  EAST CONCORD ,  9782 MIDDLE ROAD , 
7382,2301541,5/24/2023,AMERICAN ROCK SALT ,Livingston,  MOUNT MORRIS ,  5520 RT 63 , 
7383,2301542,5/24/2023,BEEKMAN RESIDENCE ,Dutchess,  POUGHKEEPSIE ,  34 PARKWOOD BLVD , 
7384,2301543,5/24/2023,ROADWAY ,Suffolk,  HAUPPAUGE ,  125 SEUSING BLVD , 
7385,2301544,5/24/2023,BOZZA RESIDENCE ,Suffolk,  PORT JEFFERSON ,  9 LILLIAN STREET , 
7386,2301545,5/24/2023,CENTRAL HUDSON TRANSFORMER ,Dutchess,  FISHKILL ,  120 MARKET STREET , 
7387,2301546,5/24/2023,POLEMOUNT TRANSFORMER ,Ulster,  SHOKAN ,  8 RUNGE RD , 
7388,2301547,5/25/2023,NYSEG ,Erie,  EAST AMHERST ,  9660 TRANSIT RD , 
7389,2301548,5/25/2023,MANHOLE #807 ,Queens,  QUEENS ,  95TH ST AND ATLANTIC AVE , 
7390,2301549,5/25/2023,KHAZZAM RESIDENCE ,Nassau,  OYSTER BAY ,  6 GRACE LANE , 
7391,2301550,5/25/2023,MEYER (DAN) RESIDENCE ,Wayne,  WOLCOTT ,  6738 CARDINAL DRIVE , 
7392,2301551,5/25/2023,AT INTERSECTION ,Queens,  QUEENS ,  127TH ST AND 103RD AVE , 
7393,2301552,5/25/2023,NYSDOT SOIL ,Chautauqua,  MAYVILLE ,  109 EAST CHAUTAUQUA ST , 
7394,2301553,5/25/2023,PAVEMENT ,Nassau,  MASSAPEQUA PARK ,  57 PHILADELPHIA AVE , 
7395,2301554,5/25/2023,COUNTY WASTE ,Albany,  COHOES ,  31 ONTARIO ST , 
7396,2301555,5/25/2023,SOIL/AIR ,Oneida,  LEE ,  6373 MILLES DRIVE , 
7397,2301556,5/25/2023,RESIDENTIAL ,Rockland,  MONSEY ,  19 PINEBROOK RD , 
7398,2301557,5/25/2023,REAR OF BUILDING ,Saratoga,  CORINTH ,  133 MAIN ST , 
7399,2301558,5/25/2023,JIFFY LUBE ,Suffolk,  ST JAMES ,  927 MIDDLE COUNTRY RD , 
7400,2301559,5/25/2023,NATIONAL GRID ,Schenectady,  DELANSON ,  585 NORTH KNIGHT RD , 
7401,2301560,5/25/2023,WESSON GROUP ,Montgomery,  AMSTERDAM ,  203 HUTCHINSON ROAD , 
7402,2301561,5/25/2023,5091 ROUTE 11 ,Clinton,  ELLENBURG DEPOT ,  5091 ROUTE 11 , 
7403,2301562,5/25/2023,LUCIANO RESIDENCE ,Wayne,  NORTH ROSE ,  9625 CATCH POLE ROAD , 
7404,2301563,5/25/2023,LAMOTHE RESIDENCE ,Nassau,  ELMONT ,  1636 LYDIA AVE , 
7405,2301564,5/25/2023,NYSEG POLE 10-3 ,Chautauqua,  SILVER CREEK ,  LOT 65 & ANDRUS CIRCLE , 
7406,2301565,5/25/2023,SOIL ,Nassau,  WEST HEMPSTEAD ,  277 HEMPSTEAD AVE , 
7407,2301566,5/25/2023,NATIONAL GRID TRANSFORMER ,Genesee,  ALABAMA ,  6686 ALLEGANY RD , 
7408,2301567,5/25/2023,SOIL ,Orange,  PINE BUSH ,  151 BURLINGHAM RD , 
7409,2301568,5/25/2023,NATIONAL GRID ,Otsego,  CHERRY VALLEY ,  1668 CO HWY 50 , 
7410,2301569,5/25/2023,PIPITONE RESIDENCE ,Nassau,  LEVITTOWN ,  49 SUNRISE LN , 
7411,2301570,5/25/2023,CONSTRUCTION SITE ,Suffolk,  HUNTINGTON STATION ,  360 E JERICHO TURNPIKE , 
7412,2301571,5/25/2023,RESIDENTIAL ,Nassau,  PORT WASHINGTON ,  88 MACKEY AVE , 
7413,2301572,5/25/2023,LAGUADIA AIRPORT ,Queens,  QUEENS ,  CENTRAL TERMINAL DR , 
7414,2301573,5/25/2023,RESIDENTIAL ,Onondaga,  SKANEATELES ,  646 WEST GENESEE ST , 
7415,2301574,5/25/2023,NATGRID ,Onondaga,  CICERO ,  2853 VERNON RD , 
7416,2301575,5/25/2023,ROADWAY ,Suffolk,  EAST ISLIP ,  BAYVIEW AVE & MIDWOOD CT , 
7417,2301576,5/26/2023,WHITEHALL WWTP ,Washington,  WHITEHALL ,  25 RIVER SIDE DR , 
7418,2301577,5/26/2023,I-84 ,Dutchess,  FISHKILL ,  45.5 EB , 
7419,2301578,5/26/2023,NOCO OVERFILL (BASKIN LIVESTOCK) ,Genesee,  BATAVIA ,  9778 CREEK RD , 
7420,2301579,5/26/2023,NARROWS/OLD FORGE POND ,Herkimer,  OLD FORGE ,  194 HOLLYWOOD ROAD , 
7421,2301580,5/26/2023,SOAP IN CREEK ,Rensselaer,  STEPHENTOWN ,  1318 GARFIELD ROAD , 
7422,2301581,5/26/2023,RG&E TRANSFORMER ,Monroe,  GREECE ,  22 NORTH CHURCH RD , 
7423,2301582,5/26/2023,Y50 FEEDER LEAK ,Westchester,  MOUNT VERNON ,  W. LINCOLN AVE & N 9TH ST , 
7424,2301583,5/26/2023,SOIL ,Washington,  PUTNAM STATION ,  OFF OF LAKE ROAD , 
7425,2301584,5/26/2023,RESIDENTIAL ,Sullivan,  MONTECELLO ,  22 FAIR CHILD PL , 
7426,2301585,5/26/2023,MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER ROAD , 
7427,2301586,5/26/2023,NORLITE ,Albany,  COHOES ,  628 SOUTH SARATOGA ROAD , 
7428,2301587,5/26/2023,RESIDENTIAL ,Orange,  WARWICK ,  161 BLOOM CORNERS RD , 
7429,2301588,5/26/2023,BRINE RELEASE (ARKEMA) ,Livingston,  PIFFARD ,  3289 GENESEE ST , 
7430,2301589,5/26/2023,MCGEE RESIDENCE ,Nassau,  WANTAGH ,  150 TWIN LANE NORTH , 
7431,2301590,5/26/2023,COMMERCIAL ,Kings,  BROOKLYN ,  ORIENTAL BLVD/IRWIN STREET , 
7432,2301591,5/26/2023,GAS STATION ,Oneida,  ROME ,  4615 LONG NEW LINDEN , 
7433,2301592,5/26/2023,ROADWAY INTERSECTION ,Erie,  AKRON ,  HUNTS CORNERS RD & UTLEY RD , 
7434,2301593,5/26/2023,RESIDENTIAL ,Erie,  TONAWANDA ,  44 DUPONT AVE , 
7435,2301594,5/26/2023,RESIDENTIAL ,Broome,  ENDWELL ,  815 SKYLANE TERRACE , 
7436,2301595,5/26/2023,INTERSECTION ,Tioga,  APALACHIN ,  PENN. AVE AND SOUTH APPALATION DR. , 
7437,2301596,5/26/2023,RESIDENTIAL ,Orange,  MONROE ,  14 SILVER TRAIL , 
7438,2301597,5/27/2023,RESIDENTIAL ,Nassau,  HEMPSTEAD ,  157 PARSONS DR , 
7439,2301598,5/27/2023,BIG MOOSE INN ,Herkimer,  WEBB ,  1510 BIG MOOSE RD , 
7440,2301599,5/27/2023,AMIGONE ,Erie,  TONAWANDA ,  63 WERKLEY RD , 
7441,2301600,5/27/2023,GOLDSMITH BOAT SHOP ,Suffolk,  SOUTHOLD ,  64150 RT 25 , 
7442,2301601,5/27/2023,ROAD ,Ulster,  LLOYD ,  318 ORCHARD RD , 
